Time,Ligand,Kurtosis,Mean,Date,Cell,Dose,Skew,Variance,alphStatCov,Bivalent
2.0,R38Q/H16N,-0.2392917779540018,233.18632601885213,4/19/2019,NKBright,0.012803,0.6669976864879439,884094.0723865612,0,1
2.0,R38Q/H16N,-0.06398797405393397,162.67479083070668,4/19/2019,NKBright,0.004268,0.7555538644414204,701644.7154796884,0,1
2.0,R38Q/H16N,0.11168959262132816,233.10459854968587,4/19/2019,NKBright,0.001423,0.6925862440572984,865949.6638834944,0,1
2.0,R38Q/H16N,-0.5793979054504743,0.0,4/19/2019,NKBright,0.000474,0.7566535199691877,650536.1063034218,0,1
1.0,R38Q/H16N,-0.5764845157564835,2574.991294235599,4/19/2019,NKBright,84.0,0.2061362762362244,3232457.2922622077,0,1
1.0,R38Q/H16N,-0.399344186140723,2050.6314399578273,4/19/2019,NKBright,28.0,0.7085186826235974,4799241.610886868,0,1
1.0,R38Q/H16N,0.6672126204133724,1657.700398748902,4/19/2019,NKBright,9.333333,1.0091764779989811,4327771.094719586,0,1
1.0,R38Q/H16N,0.3755224497621361,143.24392147873914,4/19/2019,NKBright,3.111,1.0310036523048112,1085408.7614229957,0,1
1.0,R38Q/H16N,2.735612695623213,421.1233091315979,4/19/2019,NKBright,1.037037,1.5605370080752834,1657727.9128165918,0,1
1.0,R38Q/H16N,4.164138349815721,77.70598689845826,4/19/2019,NKBright,0.345679,1.9716918854741048,1229903.5166779668,0,1
1.0,R38Q/H16N,-1.2572861712719188,0.0,4/19/2019,NKBright,0.115226,0.3560450931165809,412742.5478979149,0,1
1.0,R38Q/H16N,-0.2714241536283084,0.0,4/19/2019,NKBright,0.038409,0.8048702439574921,601424.726465122,0,1
1.0,R38Q/H16N,-0.7680255220281995,17.847797725880696,4/19/2019,NKBright,0.012803,0.5618256692503852,607628.7697037146,0,1
1.0,R38Q/H16N,0.42596712851694063,59.09844160183434,4/19/2019,NKBright,0.004268,1.0263532352127414,703068.6152799219,0,1
1.0,R38Q/H16N,1.046922786549744,0.0,4/19/2019,NKBright,0.001423,1.032748274984204,496665.99342635646,0,1
1.0,R38Q/H16N,1.6719305078226636,0.0,4/19/2019,NKBright,0.000474,1.298921804108033,572481.7190683879,0,1
0.5,R38Q/H16N,-0.5644680329684859,2015.3492574080624,4/19/2019,NKBright,84.0,0.05163299625502275,2573834.608136949,0,1
0.5,R38Q/H16N,0.7883820373396584,2301.577394844808,4/19/2019,NKBright,28.0,0.8287876191338005,3314839.0164342597,0,1
0.5,R38Q/H16N,1.528101836079009,1741.0666784947516,4/19/2019,NKBright,9.333333,1.2005202979838363,4526340.333261412,0,1
0.5,R38Q/H16N,3.2238004514582075,860.5635921949537,4/19/2019,NKBright,3.111,1.5048550811523438,2350382.609424514,0,1
0.5,R38Q/H16N,0.5233192981834041,297.90532297711013,4/19/2019,NKBright,1.037037,0.9517125518451414,1340715.7993294562,0,1
0.5,R38Q/H16N,1.7233516888279858,0.0,4/19/2019,NKBright,0.345679,1.540079676235672,1091106.9139431817,0,1
0.5,R38Q/H16N,-0.4155721467002613,0.0,4/19/2019,NKBright,0.115226,0.7837227294135416,672244.1826965098,0,1
0.5,R38Q/H16N,0.15721828512103908,0.0,4/19/2019,NKBright,0.038409,0.8908587885496018,640934.67101872,0,1
0.5,R38Q/H16N,3.292755919898262,0.0,4/19/2019,NKBright,0.012803,1.4777448491924228,654610.6359262214,0,1
0.5,R38Q/H16N,0.08155149195144284,0.0,4/19/2019,NKBright,0.004268,0.8736874977880719,544217.2426401516,0,1
0.5,R38Q/H16N,5.894582830068508,0.0,4/19/2019,NKBright,0.001423,2.0208233139833047,813832.0937960346,0,1
0.5,R38Q/H16N,0.6039835538463141,88.39781391181441,4/19/2019,NKBright,0.000474,1.0436110351666736,896843.1059342793,0,1
4.0,WT N-term,28.207452196535176,1156.9353860465324,5/2/2019,NK,84.0,3.3980220168547124,1805590.225954206,0,1
4.0,WT N-term,29.397685903622843,1168.0663752788641,5/2/2019,NK,28.0,3.4329583469464455,1811851.8405884204,0,1
4.0,WT N-term,118.24885159025516,1128.1126657401937,5/2/2019,NK,9.333333,8.875991790177535,2735216.5491031082,0,1
4.0,WT N-term,13.556959015538595,869.746521394673,5/2/2019,NK,3.111,2.256259305879267,1371455.3459664497,0,1
4.0,WT N-term,16.184813436660647,517.4138130874369,5/2/2019,NK,1.037037,2.958250764048367,1170578.0742867887,0,1
4.0,WT N-term,13.373359560398939,213.8792650479461,5/2/2019,NK,0.345679,2.5468782808274413,851302.9991823211,0,1
4.0,WT N-term,20.2052077645359,177.3400424740439,5/2/2019,NK,0.115226,3.342744731272682,983979.0314000685,0,1
4.0,WT N-term,114.34140870594842,156.44805616399515,5/2/2019,NK,0.038409,8.49053907764522,1471706.1228123172,0,1
4.0,WT N-term,217.37543692915708,151.4718714535221,5/2/2019,NK,0.012803,12.273033719126124,2105021.2675328236,0,1
4.0,WT N-term,33.884288108451614,31.95296600007282,5/2/2019,NK,0.004268,3.7619721599301696,533177.6880155496,0,1
4.0,WT N-term,6.832395097370018,0.0,5/2/2019,NK,0.001423,1.8648322881777595,458328.4108509255,0,1
4.0,WT N-term,72.66821426626733,0.0,5/2/2019,NK,0.000474,5.900445354735665,661135.0140870156,0,1
4.0,WT N-term,15.962461037826817,722.8670885612105,5/2/2019,NK,84.0,2.5995590698834175,1143298.0152936683,0,1
4.0,WT N-term,5.799950814214641,905.4265828880566,5/2/2019,NK,28.0,1.5946373513199978,1250954.5980460902,0,1
4.0,WT N-term,141.64820311469336,715.030142666729,5/2/2019,NK,9.333333,9.105780342632443,2018718.9912811671,0,1
4.0,WT N-term,6.157656063823342,112.81950213277491,5/2/2019,NK,3.111,1.6649304663863402,589667.6298702096,0,1
4.0,WT N-term,5.893822983896833,48.74340558086942,5/2/2019,NK,1.037037,1.5749995821341887,537298.5806339401,0,1
4.0,WT N-term,23.205464109247313,58.03602429182877,5/2/2019,NK,0.345679,2.9482865400640446,611129.3723688176,0,1
4.0,WT N-term,10.12642477783907,88.00074680569105,5/2/2019,NK,0.115226,2.0639949954331733,624363.5611396256,0,1
4.0,WT N-term,179.39248348724414,97.00234968236282,5/2/2019,NK,0.038409,10.371648618686708,1372380.0258761083,0,1
4.0,WT N-term,15.150144485727392,0.0,5/2/2019,NK,0.012803,2.83888812084685,485726.749799516,0,1
4.0,WT N-term,92.39235182823458,0.0,5/2/2019,NK,0.004268,6.71337033584727,643410.5494117636,0,1
4.0,WT N-term,77.67522121174692,53.70089816511552,5/2/2019,NK,0.001423,7.269464211191893,1249999.1374822424,0,1
4.0,WT N-term,18.326104814631428,33.7996254609601,5/2/2019,NK,0.000474,3.1693796291163907,709362.6510800665,0,1
4.0,WT N-term,37.083021557955384,1635.78750503477,5/2/2019,NK,84.0,4.3431555970171445,2145109.83196533,0,1
4.0,WT N-term,1.0622240655903346,1547.587611998268,5/2/2019,NK,28.0,0.6018412843106858,1228689.0849737003,0,1
4.0,WT N-term,34.56614794574588,938.0835229863621,5/2/2019,NK,9.333333,3.6407677280415345,1319842.2754556579,0,1
4.0,WT N-term,166.73150551531415,282.04434068445676,5/2/2019,NK,3.111,10.486798774511481,1976545.299035258,0,1
4.0,WT N-term,25.15659904348675,303.4460349917874,5/2/2019,NK,1.037037,3.754356531407468,1301405.595181014,0,1
4.0,WT N-term,5.772139005904036,214.38696920316056,5/2/2019,NK,0.345679,1.7286010406143644,722914.8352094131,0,1
4.0,WT N-term,193.70015362840152,44.38125106788334,5/2/2019,NK,0.115226,11.09159683369168,1284542.8549781297,0,1
4.0,WT N-term,37.074982688729264,34.218234118744704,5/2/2019,NK,0.038409,4.6976752713832495,939962.9428046443,0,1
4.0,WT N-term,88.14798267077781,0.0,5/2/2019,NK,0.012803,6.969676765846764,880979.1230603646,0,1
4.0,WT N-term,19.505335040090767,0.0,5/2/2019,NK,0.004268,3.2336804942164123,554121.3369223102,0,1
4.0,WT N-term,23.265247602875966,0.0,5/2/2019,NK,0.001423,3.649587994750562,682160.4932036323,0,1
4.0,WT N-term,55.25019401142829,52.81742605455838,5/2/2019,NK,0.000474,5.97139603572643,1331944.9789538456,0,1
0.5,WT N-term,5.673705561001292,1675.1959238888192,5/2/2019,NK,84.0,1.3371258434647666,1559744.245796451,0,1
0.5,WT N-term,51.746500558412095,1999.4000079483205,5/2/2019,NK,28.0,5.402386305867258,3440848.659966854,0,1
0.5,WT N-term,11.565509331191565,1026.0761956192293,5/2/2019,NK,9.333333,1.8059820190222977,1200159.925865418,0,1
0.5,WT N-term,2.583249261416138,333.1515248143062,5/2/2019,NK,3.111,1.4404870581546778,944410.2999694458,0,1
0.5,WT N-term,16.523584299683137,370.60552980534067,5/2/2019,NK,1.037037,3.1265662945989297,1352919.2242887772,0,1
0.5,WT N-term,10.748522093401903,104.56360119544502,5/2/2019,NK,0.345679,2.2351394069440373,592620.0162202659,0,1
0.5,WT N-term,145.7258527934294,48.94013809541252,5/2/2019,NK,0.115226,9.274070812319174,1103568.133598156,0,1
0.5,WT N-term,20.014972536749653,0.0,5/2/2019,NK,0.038409,3.2934352233326742,617212.8662154941,0,1
0.5,WT N-term,36.52874716935763,0.0,5/2/2019,NK,0.012803,4.039451291130522,533877.541251843,0,1
0.5,WT N-term,52.08929724089577,3.8687910065584674,5/2/2019,NK,0.004268,5.924243516175128,1072680.4019503328,0,1
0.5,WT N-term,215.60593511473078,0.0,5/2/2019,NK,0.001423,12.232738288440537,1582417.5680945674,0,1
0.5,WT N-term,19.39628135412495,0.0,5/2/2019,NK,0.000474,2.7752008195500526,428006.19532049046,0,1
4.0,R38Q N-term,12.48122098000723,952.185538454356,5/2/2019,NK,84.0,1.9886299847761366,1145749.6180729244,0,1
4.0,R38Q N-term,56.83430216980684,1370.7305214529765,5/2/2019,NK,28.0,6.169320181917537,4201877.301873392,0,1
4.0,R38Q N-term,49.66448818852048,948.6959838626212,5/2/2019,NK,9.333333,5.366315879852564,1960633.364727003,0,1
4.0,R38Q N-term,14.545084337072748,731.9159540504602,5/2/2019,NK,3.111,2.4422044501671607,1063332.4925389932,0,1
4.0,R38Q N-term,19.85106717650651,434.3946230628603,5/2/2019,NK,1.037037,3.216719134569251,1034325.2448143283,0,1
4.0,R38Q N-term,163.52484696240302,564.950416117066,5/2/2019,NK,0.345679,11.292762772047839,5290814.112618179,0,1
4.0,R38Q N-term,2.9195487367996806,187.55484665812355,5/2/2019,NK,0.115226,1.3376076141923705,619353.757784799,0,1
4.0,R38Q N-term,9.636392488000231,10.299150929652228,5/2/2019,NK,0.038409,2.203737034211621,505270.1152699305,0,1
4.0,R38Q N-term,4.1583080040780525,0.0,5/2/2019,NK,0.012803,1.3722273390426865,366445.7815620098,0,1
4.0,R38Q N-term,44.86297367494564,40.7604610175307,5/2/2019,NK,0.004268,4.976391777434056,687256.907924667,0,1
4.0,R38Q N-term,42.687922412378775,29.918551975929063,5/2/2019,NK,0.001423,5.020821540433968,718442.6358038194,0,1
4.0,R38Q N-term,13.112133393020681,0.0,5/2/2019,NK,0.000474,2.518812225951585,470029.5725492459,0,1
2.0,R38Q N-term,10.765854467019544,1267.7100608889364,5/2/2019,NK,84.0,2.2011539151198,1707762.1403978164,0,1
2.0,R38Q N-term,5.052486998888771,1135.4154793367413,5/2/2019,NK,28.0,1.213408773266642,1222687.448129719,0,1
2.0,R38Q N-term,1.8567104307014057,868.2751846566655,5/2/2019,NK,9.333333,0.9035202196718694,862210.4445028462,0,1
2.0,R38Q N-term,2.4065142052360518,120.7690753001558,5/2/2019,NK,3.111,1.3217415719384813,525242.4742510498,0,1
2.0,R38Q N-term,16.92806139048618,188.87136759124837,5/2/2019,NK,1.037037,3.0697014163789427,836313.4672100251,0,1
2.0,R38Q N-term,33.93293392476991,125.50948584223897,5/2/2019,NK,0.345679,4.5831045623704165,1066545.081051368,0,1
2.0,R38Q N-term,12.481667144265984,0.0,5/2/2019,NK,0.115226,2.6563745595486914,537851.1602284574,0,1
2.0,R38Q N-term,19.38483026804585,39.48337806417442,5/2/2019,NK,0.038409,3.5164100725355514,714168.2257632397,0,1
2.0,R38Q N-term,98.88640710057963,30.406460520464293,5/2/2019,NK,0.012803,8.265249346487016,1212990.6640720032,0,1
2.0,R38Q N-term,45.30371528647141,0.0,5/2/2019,NK,0.004268,4.75426280983615,618647.8967939711,0,1
2.0,R38Q N-term,38.577755441937555,8.29099320920227,5/2/2019,NK,0.001423,4.733523035135572,685853.7399565941,0,1
2.0,R38Q N-term,21.89856152574606,0.0,5/2/2019,NK,0.000474,3.609883463181609,607405.1136152241,0,1
1.0,R38Q N-term,0.7360828840410436,1716.175104154293,5/2/2019,NK,84.0,0.5374923258074787,1281873.793839686,0,1
1.0,R38Q N-term,56.71229860461889,1759.1928767630684,5/2/2019,NK,28.0,5.793477863391316,3177208.51696064,0,1
1.0,R38Q N-term,20.06335977914635,1107.610959769637,5/2/2019,NK,9.333333,2.7071661534144322,1391135.569397175,0,1
1.0,R38Q N-term,10.058094073962595,193.1771464862668,5/2/2019,NK,3.111,2.2474974693667398,714506.6872820462,0,1
1.0,R38Q N-term,11.455749447557912,100.84507452107891,5/2/2019,NK,1.037037,2.473886877455808,649772.4553098445,0,1
1.0,R38Q N-term,20.75468913253903,44.18627847400944,5/2/2019,NK,0.345679,3.582619154999721,693621.4015252857,0,1
1.0,R38Q N-term,334.33017946300754,184.24249432821136,5/2/2019,NK,0.115226,17.531507477513014,7648751.461220486,0,1
1.0,R38Q N-term,5.922006891655119,16.718889415069725,5/2/2019,NK,0.038409,1.783577382679923,476812.8670315413,0,1
1.0,R38Q N-term,2.463316773457671,0.0,5/2/2019,NK,0.012803,1.1216882085244164,333348.2482266242,0,1
1.0,R38Q N-term,71.14725627770763,1.342434644403852,5/2/2019,NK,0.004268,6.4306196681564955,736005.271258863,0,1
1.0,R38Q N-term,29.158969912988383,40.92869157103905,5/2/2019,NK,0.001423,4.070937903240746,722999.5401068123,0,1
1.0,R38Q N-term,133.60212214721787,18.899285201264775,5/2/2019,NK,0.000474,10.036294519623109,1330507.5369333825,0,1
2.0,R38Q N-term,15.972484360302733,1658.9134056381263,5/2/2019,NK,84.0,2.87484438775755,2291512.978952059,0,1
2.0,R38Q N-term,1.0880090998928829,1459.626640887057,5/2/2019,NK,28.0,0.7306733564543052,1431429.572150457,0,1
2.0,R38Q N-term,2.3580459693650555,1042.996034374671,5/2/2019,NK,9.333333,1.0012492780778735,1048229.0033785347,0,1
2.0,R38Q N-term,13.838282384102701,55.66824559714587,5/2/2019,NK,3.111,2.653099445215507,568411.1121571086,0,1
2.0,R38Q N-term,12.440047009777517,0.0,5/2/2019,NK,1.037037,2.635222776232157,496822.46823428984,0,1
2.0,R38Q N-term,62.317012780860765,50.16008035550021,5/2/2019,NK,0.345679,6.223960468775235,1080326.563462578,0,1
2.0,R38Q N-term,21.859256074427996,26.714059956635424,5/2/2019,NK,0.115226,3.671511094075564,733663.5590752927,0,1
2.0,R38Q N-term,19.190957421069022,0.0,5/2/2019,NK,0.038409,3.0579520455823297,434552.06227881205,0,1
2.0,R38Q N-term,82.2762112126754,0.0,5/2/2019,NK,0.012803,6.680281733274206,763391.1016498733,0,1
2.0,R38Q N-term,23.391179826185915,0.0,5/2/2019,NK,0.004268,3.4566498148881712,530686.9993072903,0,1
2.0,R38Q N-term,28.971552444728076,13.277779232200373,5/2/2019,NK,0.001423,4.1732504694061685,688135.0177082099,0,1
2.0,R38Q N-term,20.944551902980688,0.0,5/2/2019,NK,0.000474,3.302841028416396,538373.2892916736,0,1
4.0,WT N-term,2.0483796158109158,2366.8632707023157,5/2/2019,CD8,84.0,1.149919148811156,4144356.925621957,0,1
4.0,WT N-term,3.15476795635215,1881.1485540954845,5/2/2019,CD8,28.0,1.3840633265522444,3261032.956738465,0,1
4.0,WT N-term,6.0317978236021315,1183.4857988253336,5/2/2019,CD8,9.333333,1.8694147284567877,2204270.4548576386,0,1
4.0,WT N-term,16.697906511494217,606.8631012790836,5/2/2019,CD8,3.111,3.284363653742655,1621976.5624316458,0,1
4.0,WT N-term,32.49868869157203,308.568331370004,5/2/2019,CD8,1.037037,4.745234023588362,1346071.5904655845,0,1
4.0,WT N-term,95.90844504929271,277.8288800505768,5/2/2019,CD8,0.345679,7.073299001443096,1744025.772626945,0,1
4.0,WT N-term,37.788482195059494,209.9270690047224,5/2/2019,CD8,0.115226,4.693337226145676,1071416.6173728735,0,1
4.0,WT N-term,69.4673601362952,210.63572000063812,5/2/2019,CD8,0.038409,6.095284942945652,1025449.1789284192,0,1
4.0,WT N-term,51.208414806264955,91.79358037968882,5/2/2019,CD8,0.012803,5.015460960854832,608780.0577655555,0,1
4.0,WT N-term,26.097518170973828,94.18683680491597,5/2/2019,CD8,0.004268,3.5002898421472803,484544.8970505012,0,1
4.0,WT N-term,51.213371118276356,34.13070226454204,5/2/2019,CD8,0.001423,3.814003079034686,341989.5641787677,0,1
4.0,WT N-term,58.792136672686595,9.22349537910975,5/2/2019,CD8,0.000474,4.022336364198951,343697.06479549926,0,1
4.0,WT N-term,4.977605268149402,1033.4591279610077,5/2/2019,CD8,84.0,1.7236015830448483,1624656.2666052873,0,1
4.0,WT N-term,6.120797671311964,1110.248551589761,5/2/2019,CD8,28.0,1.8060480913866381,1854489.5601545847,0,1
4.0,WT N-term,20.658062238143373,391.6159720267567,5/2/2019,CD8,9.333333,2.8093508442329775,747190.498141978,0,1
4.0,WT N-term,32.2085696215374,70.95887445574863,5/2/2019,CD8,3.111,3.279749613115793,401898.1718415258,0,1
4.0,WT N-term,26.482501264488583,72.77096603756081,5/2/2019,CD8,1.037037,3.395630638666212,445547.53950510005,0,1
4.0,WT N-term,23.335020200276105,65.09284006488247,5/2/2019,CD8,0.345679,3.3759589080758015,463886.52019569924,0,1
4.0,WT N-term,21.705037510121187,122.3817552545978,5/2/2019,CD8,0.115226,3.428806000525278,574463.3384063179,0,1
4.0,WT N-term,28.870706759127227,36.98325965032973,5/2/2019,CD8,0.038409,2.93953869649104,363473.5438521302,0,1
4.0,WT N-term,12.466977603886889,0.0,5/2/2019,CD8,0.012803,1.9469375654436496,276602.502804663,0,1
4.0,WT N-term,80.13444849741884,13.356932245950816,5/2/2019,CD8,0.004268,4.697544623668224,335737.1837908007,0,1
4.0,WT N-term,1009.9987668152258,40.16105901809942,5/2/2019,CD8,0.001423,25.454683367525124,877222.6688590754,0,1
4.0,WT N-term,33.966732139036296,1.2371488216075477,5/2/2019,CD8,0.000474,3.358650220960906,339608.4867794599,0,1
4.0,WT N-term,2.2845763833920874,2263.8763123758713,5/2/2019,CD8,84.0,0.993511437276559,3304662.1874216073,0,1
4.0,WT N-term,1.4648171660718505,2074.686098342788,5/2/2019,CD8,28.0,0.9677538888822648,3137890.6049315715,0,1
4.0,WT N-term,13.877928338469353,668.6625817250933,5/2/2019,CD8,9.333333,2.6579477149323605,1439495.333778727,0,1
4.0,WT N-term,50.412525873309555,311.8135208364538,5/2/2019,CD8,3.111,5.200398838367327,1819757.7910632892,0,1
4.0,WT N-term,14.349647813873638,338.5031273934085,5/2/2019,CD8,1.037037,3.341509676086617,1669967.0376259203,0,1
4.0,WT N-term,16.390650610065123,232.45866566002246,5/2/2019,CD8,0.345679,3.5397264092873604,1226857.741746203,0,1
4.0,WT N-term,21.438563343208727,50.34583066619018,5/2/2019,CD8,0.115226,3.210430231014178,493659.79411813605,0,1
4.0,WT N-term,17.626997162691307,0.0,5/2/2019,CD8,0.038409,2.3443184156478387,322748.0137522846,0,1
4.0,WT N-term,30.020210976849768,0.0,5/2/2019,CD8,0.012803,3.030098760430593,330960.7593449463,0,1
4.0,WT N-term,16.943205239215843,0.0,5/2/2019,CD8,0.004268,2.1561989865507956,291906.9419341831,0,1
4.0,WT N-term,96.10410116543001,0.0,5/2/2019,CD8,0.001423,4.818291951355288,292910.0951605971,0,1
4.0,WT N-term,110.9451204522849,0.0,5/2/2019,CD8,0.000474,6.612084715509946,416644.2965034152,0,1
0.5,WT N-term,1.904796979866724,3043.0276387864474,5/2/2019,CD8,84.0,0.9599888466929134,4979182.585841348,0,1
0.5,WT N-term,0.4757340161861676,2840.1612893007086,5/2/2019,CD8,28.0,0.7604811789420612,4732090.918331071,0,1
0.5,WT N-term,14.105359922365452,890.319360339259,5/2/2019,CD8,9.333333,2.9262296643313728,2739430.7042950555,0,1
0.5,WT N-term,13.844735339346958,424.87770508828794,5/2/2019,CD8,3.111,3.3459830830244743,2068331.8834935538,0,1
0.5,WT N-term,27.058238088816275,369.61566674698497,5/2/2019,CD8,1.037037,4.279119122003913,2083417.2351966118,0,1
0.5,WT N-term,1126.6800092279643,210.6752526875389,5/2/2019,CD8,0.345679,28.610905209542956,3089349.4185524234,0,1
0.5,WT N-term,131.2196542570607,32.28358234985103,5/2/2019,CD8,0.115226,7.066466001355328,558996.9718325647,0,1
0.5,WT N-term,4.199580123977316,0.0,5/2/2019,CD8,0.038409,1.1776622307313613,251558.02876605297,0,1
0.5,WT N-term,16.7023314141597,0.21824699988735574,5/2/2019,CD8,0.012803,2.2755459232771234,303995.17650139943,0,1
0.5,WT N-term,5.7858979534069,12.633007029878286,5/2/2019,CD8,0.004268,1.4476251242887421,317467.21516307455,0,1
0.5,WT N-term,3.9895248524060793,0.0,5/2/2019,CD8,0.001423,1.2679785017859624,287268.95739080565,0,1
0.5,WT N-term,7.49060464470057,0.0,5/2/2019,CD8,0.000474,1.5539526094475866,289671.8910937741,0,1
4.0,R38Q N-term,1.2752203479832245,2037.7959399590195,5/2/2019,CD8,84.0,0.9522816842158048,3121919.1347072492,0,1
4.0,R38Q N-term,1.027832067522092,1881.4688780407619,5/2/2019,CD8,28.0,0.9881622029532419,2886129.4564085673,0,1
4.0,R38Q N-term,7.285013536842023,913.095887100354,5/2/2019,CD8,9.333333,2.0028601301307494,1661205.1612336824,0,1
4.0,R38Q N-term,22.778839137248518,445.34419542658793,5/2/2019,CD8,3.111,3.57919321780634,1147881.0625720567,0,1
4.0,R38Q N-term,23.886624269141134,273.0957098740198,5/2/2019,CD8,1.037037,4.07759410326662,1078779.252031953,0,1
4.0,R38Q N-term,20.103484216616984,134.74094923873736,5/2/2019,CD8,0.345679,3.4753466067380665,629578.5462389273,0,1
4.0,R38Q N-term,46.808457228589496,32.600222937466015,5/2/2019,CD8,0.115226,3.694457172531489,368595.42748562543,0,1
4.0,R38Q N-term,3.945486009752522,33.492729101699865,5/2/2019,CD8,0.038409,1.224696644877332,283297.7688914001,0,1
4.0,R38Q N-term,46.26752134498112,8.563142349386908,5/2/2019,CD8,0.012803,3.38942135372976,302864.80273929966,0,1
4.0,R38Q N-term,46.045886150208375,0.0,5/2/2019,CD8,0.004268,3.4012547462604092,284624.69515013776,0,1
4.0,R38Q N-term,17.810693468999307,25.966326177447172,5/2/2019,CD8,0.001423,2.102336539585412,291899.3393385887,0,1
4.0,R38Q N-term,129.35308879964126,10.032419470544028,5/2/2019,CD8,0.000474,7.438820870158652,401125.4636206474,0,1
2.0,R38Q N-term,1.2288486195866275,1686.7588421054347,5/2/2019,CD8,84.0,1.0598759973743213,2866621.5462781773,0,1
2.0,R38Q N-term,29.953191882151216,1446.0420203864755,5/2/2019,CD8,28.0,2.8550357853661055,2421749.1607763898,0,1
2.0,R38Q N-term,21.20709787986626,757.2892888670176,5/2/2019,CD8,9.333333,2.8644643589564294,1500004.7756449184,0,1
2.0,R38Q N-term,17.18483092940036,91.93483436904705,5/2/2019,CD8,3.111,3.0820541198441136,541627.3571537263,0,1
2.0,R38Q N-term,19.137443624918692,69.43341685408518,5/2/2019,CD8,1.037037,2.8887758520751934,434557.35934102896,0,1
2.0,R38Q N-term,9.936317628128498,33.814097513832394,5/2/2019,CD8,0.345679,1.8468738778116227,306109.25365877454,0,1
2.0,R38Q N-term,32.669088444884665,0.0,5/2/2019,CD8,0.115226,3.411298898671034,310457.0300621086,0,1
2.0,R38Q N-term,2.36518949354003,0.0,5/2/2019,CD8,0.038409,0.9538650645112821,246602.38778742863,0,1
2.0,R38Q N-term,11.414642447037881,0.0,5/2/2019,CD8,0.012803,1.6479815355527956,255752.6926141792,0,1
2.0,R38Q N-term,3.4090885506436743,21.984799856849236,5/2/2019,CD8,0.004268,1.1950137236145706,302416.74920160853,0,1
2.0,R38Q N-term,3.5470507389556163,1.9523449657360743,5/2/2019,CD8,0.001423,1.1035488708426837,269608.9106347734,0,1
2.0,R38Q N-term,6.154041349490537,0.0,5/2/2019,CD8,0.000474,1.4096982332446526,275084.1168040949,0,1
1.0,R38Q N-term,0.2031591225561602,2342.968927983416,5/2/2019,CD8,84.0,0.6783642584806384,3318185.0260163853,0,1
1.0,R38Q N-term,1.1005385375238674,2207.7611420757607,5/2/2019,CD8,28.0,0.9068322408567707,3377949.531718521,0,1
1.0,R38Q N-term,8.356285228268343,930.8491556427668,5/2/2019,CD8,9.333333,2.2055592426923947,1930092.5324872234,0,1
1.0,R38Q N-term,19.958128228295944,114.45659772471913,5/2/2019,CD8,3.111,3.229427035591006,538420.1877316069,0,1
1.0,R38Q N-term,22.16197617635857,56.91916688566198,5/2/2019,CD8,1.037037,3.1870238599423124,433435.2515563925,0,1
1.0,R38Q N-term,10.020799296251896,21.17106694556344,5/2/2019,CD8,0.345679,2.0066377757399447,323717.1761922405,0,1
1.0,R38Q N-term,1299.155419811666,63.99298894216486,5/2/2019,CD8,0.115226,32.59187059314922,1770872.2102877651,0,1
1.0,R38Q N-term,4.508699459758593,8.9771388571329,5/2/2019,CD8,0.038409,1.249699527921854,270556.3323333777,0,1
1.0,R38Q N-term,233.87927041440952,17.8811930340363,5/2/2019,CD8,0.012803,9.616050128241104,413947.3176819671,0,1
1.0,R38Q N-term,68.28053149143564,3.544845835024603,5/2/2019,CD8,0.004268,4.202934871862782,316354.2822093893,0,1
1.0,R38Q N-term,55.474007555576414,19.060740554038603,5/2/2019,CD8,0.001423,4.64743572803697,376185.2590736294,0,1
1.0,R38Q N-term,197.26167161787936,30.61429104559693,5/2/2019,CD8,0.000474,9.554905725837536,509024.6623842263,0,1
2.0,R38Q N-term,2.9913196856174746,2835.6206340371236,5/2/2019,CD8,84.0,1.0563682945049102,4467150.137929709,0,1
2.0,R38Q N-term,1.96871836688271,2182.5798209754466,5/2/2019,CD8,28.0,1.1372867628935064,3757014.14903073,0,1
2.0,R38Q N-term,10.246069048016702,797.6485762542113,5/2/2019,CD8,9.333333,2.470054397937235,1793635.4293918014,0,1
2.0,R38Q N-term,56.956161963119015,30.462916284002404,5/2/2019,CD8,3.111,4.712034660518742,404047.1034786302,0,1
2.0,R38Q N-term,5.583947026818718,0.0,5/2/2019,CD8,1.037037,1.6308865811070652,270622.6374596971,0,1
2.0,R38Q N-term,115.76650653360079,2.301280687856888,5/2/2019,CD8,0.345679,6.6310436647089555,393436.13402441377,0,1
2.0,R38Q N-term,6.113910765867741,0.0,5/2/2019,CD8,0.115226,1.235969976324735,259322.30631476894,0,1
2.0,R38Q N-term,8.63804124753547,0.0,5/2/2019,CD8,0.038409,1.468018319354304,240949.12985469366,0,1
2.0,R38Q N-term,5.278144688794553,0.0,5/2/2019,CD8,0.012803,1.3688511124281304,272886.8288725243,0,1
2.0,R38Q N-term,12.466126741525086,0.0,5/2/2019,CD8,0.004268,1.668846000106136,265788.61312933057,0,1
2.0,R38Q N-term,22.08604055883164,0.0,5/2/2019,CD8,0.001423,2.585187446065041,287754.34110656,0,1
2.0,R38Q N-term,85.47074005650943,0.0,5/2/2019,CD8,0.000474,5.867017663394049,410589.47367160267,0,1
4.0,WT N-term,0.0473356994498455,1540.677096325718,5/2/2019,NKBright,84.0,0.8543965019469785,2575293.732180922,0,1
