Dose,Bin,Time,Mean,Date,NumCells,Cell,Ligand,Bivalent
3.111,2,1.0,5964.713,12/5/2019,163,Treg,R38Q N-term,0
3.111,3,1.0,11365.301,12/5/2019,68,Treg,R38Q N-term,0
1.037037,1,1.0,1449.5347,12/5/2019,186,Treg,R38Q N-term,0
1.037037,2,1.0,1878.6943,12/5/2019,174,Treg,R38Q N-term,0
1.037037,3,1.0,7728.718,12/5/2019,57,Treg,R38Q N-term,0
0.345679,1,1.0,0.0,12/5/2019,209,Treg,R38Q N-term,0
0.345679,2,1.0,388.26465,12/5/2019,173,Treg,R38Q N-term,0
0.345679,3,1.0,4132.198,12/5/2019,68,Treg,R38Q N-term,0
0.115226,1,1.0,0.0,12/5/2019,196,Treg,R38Q N-term,0
0.115226,2,1.0,562.24365,12/5/2019,145,Treg,R38Q N-term,0
0.115226,3,1.0,3230.6914,12/5/2019,64,Treg,R38Q N-term,0
0.038409,1,1.0,0.0,12/5/2019,181,Treg,R38Q N-term,0
0.038409,2,1.0,320.8999,12/5/2019,126,Treg,R38Q N-term,0
0.038409,3,1.0,2241.37,12/5/2019,47,Treg,R38Q N-term,0
0.012803,1,1.0,450.86377,12/5/2019,139,Treg,R38Q N-term,0
0.012803,2,1.0,0.0,12/5/2019,129,Treg,R38Q N-term,0
0.012803,3,1.0,0.0,12/5/2019,56,Treg,R38Q N-term,0
0.004268,1,1.0,110.57178,12/5/2019,165,Treg,R38Q N-term,0
0.004268,2,1.0,0.0,12/5/2019,136,Treg,R38Q N-term,0
0.004268,3,1.0,0.0,12/5/2019,58,Treg,R38Q N-term,0
0.001423,1,1.0,441.20752,12/5/2019,172,Treg,R38Q N-term,0
0.001423,2,1.0,0.0,12/5/2019,157,Treg,R38Q N-term,0
0.001423,3,1.0,0.0,12/5/2019,53,Treg,R38Q N-term,0
0.000474,1,1.0,2888.6748,12/5/2019,117,Treg,R38Q N-term,0
0.000474,2,1.0,0.0,12/5/2019,92,Treg,R38Q N-term,0
0.000474,3,1.0,0.0,12/5/2019,63,Treg,R38Q N-term,0
84.0,1,0.5,15888.941,12/5/2019,136,Treg,R38Q N-term,0
84.0,2,0.5,19669.156,12/5/2019,161,Treg,R38Q N-term,0
84.0,3,0.5,26871.008,12/5/2019,69,Treg,R38Q N-term,0
28.0,1,0.5,11798.557,12/5/2019,160,Treg,R38Q N-term,0
28.0,2,0.5,17475.533,12/5/2019,180,Treg,R38Q N-term,0
28.0,3,0.5,25446.184,12/5/2019,53,Treg,R38Q N-term,0
9.333333,1,0.5,5217.758,12/5/2019,150,Treg,R38Q N-term,0
9.333333,2,0.5,9780.26,12/5/2019,167,Treg,R38Q N-term,0
9.333333,3,0.5,15953.539,12/5/2019,82,Treg,R38Q N-term,0
3.111,1,0.5,1711.0254,12/5/2019,158,Treg,R38Q N-term,0
3.111,2,0.5,5754.9326,12/5/2019,161,Treg,R38Q N-term,0
3.111,3,0.5,12289.777,12/5/2019,73,Treg,R38Q N-term,0
1.037037,1,0.5,1199.7681,12/5/2019,152,Treg,R38Q N-term,0
1.037037,2,0.5,962.50244,12/5/2019,175,Treg,R38Q N-term,0
1.037037,3,0.5,6911.2,12/5/2019,47,Treg,R38Q N-term,0
0.345679,1,0.5,356.1211,12/5/2019,171,Treg,R38Q N-term,0
0.345679,2,0.5,0.0,12/5/2019,153,Treg,R38Q N-term,0
0.345679,3,0.5,2322.4658,12/5/2019,65,Treg,R38Q N-term,0
0.115226,1,0.5,735.56396,12/5/2019,150,Treg,R38Q N-term,0
0.115226,2,0.5,697.9214,12/5/2019,178,Treg,R38Q N-term,0
0.115226,3,0.5,1558.4854,12/5/2019,69,Treg,R38Q N-term,0
0.038409,1,0.5,17.476562,12/5/2019,155,Treg,R38Q N-term,0
0.038409,2,0.5,0.0,12/5/2019,145,Treg,R38Q N-term,0
0.038409,3,0.5,0.0,12/5/2019,74,Treg,R38Q N-term,0
0.012803,1,0.5,277.4131,12/5/2019,138,Treg,R38Q N-term,0
0.012803,2,0.5,125.64551,12/5/2019,153,Treg,R38Q N-term,0
0.012803,3,0.5,791.7173,12/5/2019,45,Treg,R38Q N-term,0
0.004268,1,0.5,0.0,12/5/2019,120,Treg,R38Q N-term,0
0.004268,2,0.5,0.0,12/5/2019,96,Treg,R38Q N-term,0
0.004268,3,0.5,861.5054,12/5/2019,55,Treg,R38Q N-term,0
0.001423,1,0.5,0.0,12/5/2019,131,Treg,R38Q N-term,0
0.001423,2,0.5,0.0,12/5/2019,108,Treg,R38Q N-term,0
0.001423,3,0.5,0.0,12/5/2019,46,Treg,R38Q N-term,0
0.000474,1,0.5,384.63428,12/5/2019,60,Treg,R38Q N-term,0
0.000474,2,0.5,20.634277,12/5/2019,60,Treg,R38Q N-term,0
0.000474,3,0.5,0.0,12/5/2019,31,Treg,R38Q N-term,0
84.0,1,4.0,3989.2183,12/5/2019,94,Treg,H16L N-term,0
84.0,2,4.0,9131.184,12/5/2019,118,Treg,H16L N-term,0
84.0,3,4.0,13852.996,12/5/2019,38,Treg,H16L N-term,0
28.0,1,4.0,4523.347,12/5/2019,117,Treg,H16L N-term,0
28.0,2,4.0,8670.26,12/5/2019,104,Treg,H16L N-term,0
28.0,3,4.0,12448.883,12/5/2019,36,Treg,H16L N-term,0
9.333333,1,4.0,4900.068,12/5/2019,156,Treg,H16L N-term,0
9.333333,2,4.0,9252.154,12/5/2019,113,Treg,H16L N-term,0
9.333333,3,4.0,10062.889,12/5/2019,69,Treg,H16L N-term,0
3.111,1,4.0,4531.1597,12/5/2019,135,Treg,H16L N-term,0
3.111,2,4.0,9916.504,12/5/2019,169,Treg,H16L N-term,0
3.111,3,4.0,12643.607,12/5/2019,68,Treg,H16L N-term,0
1.037037,1,4.0,2367.8442,12/5/2019,181,Treg,H16L N-term,0
1.037037,2,4.0,7795.5483,12/5/2019,148,Treg,H16L N-term,0
1.037037,3,4.0,11470.818,12/5/2019,74,Treg,H16L N-term,0
0.345679,1,4.0,1943.6763,12/5/2019,145,Treg,H16L N-term,0
0.345679,2,4.0,5229.693,12/5/2019,121,Treg,H16L N-term,0
0.345679,3,4.0,6549.153,12/5/2019,48,Treg,H16L N-term,0
0.115226,1,4.0,1842.2231,12/5/2019,137,Treg,H16L N-term,0
0.115226,2,4.0,2404.3179,12/5/2019,104,Treg,H16L N-term,0
0.115226,3,4.0,5894.6313,12/5/2019,48,Treg,H16L N-term,0
0.038409,1,4.0,930.167,12/5/2019,152,Treg,H16L N-term,0
0.038409,2,4.0,2057.314,12/5/2019,98,Treg,H16L N-term,0
0.038409,3,4.0,10724.148,12/5/2019,20,Treg,H16L N-term,0
0.012803,1,4.0,0.0,12/5/2019,124,Treg,H16L N-term,0
0.012803,2,4.0,1400.8481,12/5/2019,135,Treg,H16L N-term,0
0.012803,3,4.0,103.50049,12/5/2019,42,Treg,H16L N-term,0
0.004268,1,4.0,0.0,12/5/2019,142,Treg,H16L N-term,0
0.004268,2,4.0,0.0,12/5/2019,95,Treg,H16L N-term,0
0.004268,3,4.0,0.0,12/5/2019,35,Treg,H16L N-term,0
0.001423,1,4.0,769.05664,12/5/2019,119,Treg,H16L N-term,0
0.001423,2,4.0,0.0,12/5/2019,112,Treg,H16L N-term,0
0.001423,3,4.0,50.37549,12/5/2019,55,Treg,H16L N-term,0
0.000474,1,4.0,0.0,12/5/2019,162,Treg,H16L N-term,0
0.000474,2,4.0,0.0,12/5/2019,136,Treg,H16L N-term,0
0.000474,3,4.0,0.0,12/5/2019,50,Treg,H16L N-term,0
84.0,1,2.0,6374.1626,12/5/2019,131,Treg,H16L N-term,0
84.0,2,2.0,11474.992,12/5/2019,140,Treg,H16L N-term,0
84.0,3,2.0,16443.773,12/5/2019,40,Treg,H16L N-term,0
28.0,1,2.0,5071.642,12/5/2019,123,Treg,H16L N-term,0
28.0,2,2.0,9505.809,12/5/2019,96,Treg,H16L N-term,0
28.0,3,2.0,15225.674,12/5/2019,64,Treg,H16L N-term,0
9.333333,1,2.0,2789.7808,12/5/2019,131,Treg,H16L N-term,0
9.333333,2,2.0,7222.2134,12/5/2019,127,Treg,H16L N-term,0
9.333333,3,2.0,14251.73,12/5/2019,44,Treg,H16L N-term,0
3.111,1,2.0,1848.4438,12/5/2019,139,Treg,H16L N-term,0
3.111,2,2.0,6563.9507,12/5/2019,143,Treg,H16L N-term,0
3.111,3,2.0,13812.895,12/5/2019,52,Treg,H16L N-term,0
1.037037,1,2.0,680.7573,12/5/2019,165,Treg,H16L N-term,0
1.037037,2,2.0,3946.4526,12/5/2019,131,Treg,H16L N-term,0
1.037037,3,2.0,8021.1216,12/5/2019,41,Treg,H16L N-term,0
0.345679,1,2.0,0.0,12/5/2019,144,Treg,H16L N-term,0
0.345679,2,2.0,1507.0083,12/5/2019,151,Treg,H16L N-term,0
0.345679,3,2.0,5923.182,12/5/2019,60,Treg,H16L N-term,0
0.115226,1,2.0,0.0,12/5/2019,130,Treg,H16L N-term,0
0.115226,2,2.0,0.0,12/5/2019,139,Treg,H16L N-term,0
0.115226,3,2.0,2795.5903,12/5/2019,48,Treg,H16L N-term,0
0.038409,1,2.0,0.0,12/5/2019,113,Treg,H16L N-term,0
0.038409,2,2.0,0.0,12/5/2019,122,Treg,H16L N-term,0
0.038409,3,2.0,1358.4824,12/5/2019,53,Treg,H16L N-term,0
0.012803,1,2.0,0.0,12/5/2019,166,Treg,H16L N-term,0
0.012803,2,2.0,0.0,12/5/2019,167,Treg,H16L N-term,0
0.012803,3,2.0,0.0,12/5/2019,44,Treg,H16L N-term,0
0.004268,1,2.0,0.0,12/5/2019,96,Treg,H16L N-term,0
0.004268,2,2.0,0.0,12/5/2019,109,Treg,H16L N-term,0
0.004268,3,2.0,0.0,12/5/2019,45,Treg,H16L N-term,0
0.001423,1,2.0,0.0,12/5/2019,133,Treg,H16L N-term,0
0.001423,2,2.0,0.0,12/5/2019,72,Treg,H16L N-term,0
0.001423,3,2.0,0.0,12/5/2019,29,Treg,H16L N-term,0
0.000474,1,2.0,135.82617,12/5/2019,36,Treg,H16L N-term,0
0.000474,2,2.0,0.0,12/5/2019,49,Treg,H16L N-term,0
0.000474,3,2.0,0.0,12/5/2019,18,Treg,H16L N-term,0
84.0,1,1.0,6517.4634,12/5/2019,65,Treg,H16L N-term,0
84.0,2,1.0,13272.191,12/5/2019,70,Treg,H16L N-term,0
84.0,3,1.0,11176.3125,12/5/2019,19,Treg,H16L N-term,0
28.0,1,1.0,4897.4673,12/5/2019,74,Treg,H16L N-term,0
28.0,2,1.0,11642.18,12/5/2019,84,Treg,H16L N-term,0
28.0,3,1.0,16740.393,12/5/2019,35,Treg,H16L N-term,0
9.333333,1,1.0,3589.227,12/5/2019,84,Treg,H16L N-term,0
9.333333,2,1.0,8940.936,12/5/2019,62,Treg,H16L N-term,0
9.333333,3,1.0,13875.955,12/5/2019,32,Treg,H16L N-term,0
3.111,1,1.0,2366.7915,12/5/2019,156,Treg,H16L N-term,0
3.111,2,1.0,6340.721,12/5/2019,55,Treg,H16L N-term,0
3.111,3,1.0,5356.7485,12/5/2019,20,Treg,H16L N-term,0
1.037037,1,1.0,0.0,12/5/2019,218,Treg,H16L N-term,0
1.037037,2,1.0,3417.7817,12/5/2019,75,Treg,H16L N-term,0
1.037037,3,1.0,14221.143,12/5/2019,32,Treg,H16L N-term,0
0.345679,1,1.0,0.0,12/5/2019,135,Treg,H16L N-term,0
0.345679,2,1.0,0.0,12/5/2019,113,Treg,H16L N-term,0
0.345679,3,1.0,2395.8667,12/5/2019,22,Treg,H16L N-term,0
0.115226,1,1.0,0.0,12/5/2019,148,Treg,H16L N-term,0
0.115226,2,1.0,0.0,12/5/2019,97,Treg,H16L N-term,0
0.115226,3,1.0,1560.9058,12/5/2019,21,Treg,H16L N-term,0
0.038409,1,1.0,0.0,12/5/2019,163,Treg,H16L N-term,0
0.038409,2,1.0,0.0,12/5/2019,113,Treg,H16L N-term,0
0.038409,3,1.0,2656.8813,12/5/2019,48,Treg,H16L N-term,0
0.012803,1,1.0,0.0,12/5/2019,107,Treg,H16L N-term,0
0.012803,2,1.0,0.0,12/5/2019,84,Treg,H16L N-term,0
0.012803,3,1.0,1516.356,12/5/2019,26,Treg,H16L N-term,0
0.004268,1,1.0,0.0,12/5/2019,134,Treg,H16L N-term,0
0.004268,2,1.0,0.0,12/5/2019,107,Treg,H16L N-term,0
0.004268,3,1.0,790.8579,12/5/2019,21,Treg,H16L N-term,0
0.001423,1,1.0,0.0,12/5/2019,109,Treg,H16L N-term,0
0.001423,2,1.0,292.03174,12/5/2019,60,Treg,H16L N-term,0
0.001423,3,1.0,1610.4653,12/5/2019,24,Treg,H16L N-term,0
0.000474,1,1.0,0.0,12/5/2019,123,Treg,H16L N-term,0
0.000474,2,1.0,0.0,12/5/2019,87,Treg,H16L N-term,0
0.000474,3,1.0,766.38184,12/5/2019,39,Treg,H16L N-term,0
84.0,1,0.5,7888.656,12/5/2019,84,Treg,H16L N-term,0
84.0,2,0.5,11032.525,12/5/2019,44,Treg,H16L N-term,0
84.0,3,0.5,9671.148,12/5/2019,10,Treg,H16L N-term,0
28.0,1,0.5,5196.6987,12/5/2019,60,Treg,H16L N-term,0
28.0,2,0.5,10884.283,12/5/2019,77,Treg,H16L N-term,0
28.0,3,0.5,18312.105,12/5/2019,35,Treg,H16L N-term,0
9.333333,1,0.5,1120.6382,12/5/2019,117,Treg,H16L N-term,0
9.333333,2,0.5,5160.8667,12/5/2019,77,Treg,H16L N-term,0
9.333333,3,0.5,3884.2485,12/5/2019,20,Treg,H16L N-term,0
3.111,1,0.5,245.56885,12/5/2019,121,Treg,H16L N-term,0
3.111,2,0.5,4431.815,12/5/2019,77,Treg,H16L N-term,0
3.111,3,0.5,10322.049,12/5/2019,16,Treg,H16L N-term,0
1.037037,1,0.5,0.0,12/5/2019,149,Treg,H16L N-term,0
1.037037,2,0.5,0.0,12/5/2019,103,Treg,H16L N-term,0
1.037037,3,0.5,1107.2334,12/5/2019,27,Treg,H16L N-term,0
0.345679,1,0.5,0.0,12/5/2019,86,Treg,H16L N-term,0
0.345679,2,0.5,0.0,12/5/2019,82,Treg,H16L N-term,0
0.345679,3,0.5,0.0,12/5/2019,32,Treg,H16L N-term,0
0.115226,1,0.5,0.0,12/5/2019,83,Treg,H16L N-term,0
0.115226,2,0.5,0.0,12/5/2019,67,Treg,H16L N-term,0
0.115226,3,0.5,0.0,12/5/2019,37,Treg,H16L N-term,0
0.038409,1,0.5,0.0,12/5/2019,227,Treg,H16L N-term,0
0.038409,2,0.5,0.0,12/5/2019,158,Treg,H16L N-term,0
0.038409,3,0.5,482.1787,12/5/2019,46,Treg,H16L N-term,0
0.012803,1,0.5,0.0,12/5/2019,112,Treg,H16L N-term,0
0.012803,2,0.5,0.0,12/5/2019,58,Treg,H16L N-term,0
0.012803,3,0.5,0.0,12/5/2019,13,Treg,H16L N-term,0
0.004268,1,0.5,0.0,12/5/2019,54,Treg,H16L N-term,0
0.004268,2,0.5,0.0,12/5/2019,44,Treg,H16L N-term,0
0.004268,3,0.5,3227.604,12/5/2019,9,Treg,H16L N-term,0
0.001423,1,0.5,0.0,12/5/2019,101,Treg,H16L N-term,0
0.001423,2,0.5,0.0,12/5/2019,97,Treg,H16L N-term,0
0.001423,3,0.5,0.0,12/5/2019,42,Treg,H16L N-term,0
0.000474,1,0.5,0.0,12/5/2019,35,Treg,H16L N-term,0
0.000474,2,0.5,0.0,12/5/2019,21,Treg,H16L N-term,0
0.000474,3,0.5,13086.648,12/5/2019,10,Treg,H16L N-term,0
84.0,1,4.0,6640.9023,12/5/2019,528,Thelper,R38Q N-term,0
84.0,2,4.0,6198.4688,12/5/2019,1057,Thelper,R38Q N-term,0
84.0,3,4.0,12627.649,12/5/2019,1627,Thelper,R38Q N-term,0
28.0,1,4.0,4014.0383,12/5/2019,904,Thelper,R38Q N-term,0
28.0,2,4.0,4289.58,12/5/2019,1991,Thelper,R38Q N-term,0
28.0,3,4.0,8971.097,12/5/2019,2944,Thelper,R38Q N-term,0
9.333333,1,4.0,2688.4485,12/5/2019,989,Thelper,R38Q N-term,0
9.333333,2,4.0,2938.07,12/5/2019,1950,Thelper,R38Q N-term,0
9.333333,3,4.0,7744.544,12/5/2019,3136,Thelper,R38Q N-term,0
3.111,1,4.0,1382.7917,12/5/2019,1069,Thelper,R38Q N-term,0
3.111,2,4.0,1335.6926,12/5/2019,2524,Thelper,R38Q N-term,0
3.111,3,4.0,4504.6826,12/5/2019,4124,Thelper,R38Q N-term,0
1.037037,1,4.0,814.29443,12/5/2019,998,Thelper,R38Q N-term,0
1.037037,2,4.0,839.37427,12/5/2019,2277,Thelper,R38Q N-term,0
1.037037,3,4.0,2178.8557,12/5/2019,3876,Thelper,R38Q N-term,0
0.345679,1,4.0,492.6565,12/5/2019,1092,Thelper,R38Q N-term,0
0.345679,2,4.0,496.2539,12/5/2019,2418,Thelper,R38Q N-term,0
0.345679,3,4.0,715.5989,12/5/2019,3927,Thelper,R38Q N-term,0
0.115226,1,4.0,389.09302,12/5/2019,978,Thelper,R38Q N-term,0
0.115226,2,4.0,397.49487,12/5/2019,2453,Thelper,R38Q N-term,0
0.115226,3,4.0,115.69653,12/5/2019,4094,Thelper,R38Q N-term,0
0.038409,1,4.0,120.57446,12/5/2019,913,Thelper,R38Q N-term,0
0.038409,2,4.0,216.65747,12/5/2019,2214,Thelper,R38Q N-term,0
0.038409,3,4.0,0.0,12/5/2019,3596,Thelper,R38Q N-term,0
0.012803,1,4.0,256.8401,12/5/2019,1011,Thelper,R38Q N-term,0
0.012803,2,4.0,85.32007,12/5/2019,2676,Thelper,R38Q N-term,0
0.012803,3,4.0,0.0,12/5/2019,3891,Thelper,R38Q N-term,0
0.004268,1,4.0,216.54395,12/5/2019,723,Thelper,R38Q N-term,0
0.004268,2,4.0,114.07422,12/5/2019,1776,Thelper,R38Q N-term,0
0.004268,3,4.0,0.0,12/5/2019,2775,Thelper,R38Q N-term,0
0.001423,1,4.0,230.4331,12/5/2019,1030,Thelper,R38Q N-term,0
0.001423,2,4.0,128.54785,12/5/2019,2384,Thelper,R38Q N-term,0
0.001423,3,4.0,0.0,12/5/2019,3808,Thelper,R38Q N-term,0
0.000474,1,4.0,60.2937,12/5/2019,865,Thelper,R38Q N-term,0
0.000474,2,4.0,0.0,12/5/2019,2450,Thelper,R38Q N-term,0
0.000474,3,4.0,0.0,12/5/2019,3875,Thelper,R38Q N-term,0
84.0,1,2.0,5333.54,12/5/2019,729,Thelper,R38Q N-term,0
84.0,2,2.0,4649.5127,12/5/2019,1431,Thelper,R38Q N-term,0
84.0,3,2.0,7285.121,12/5/2019,2385,Thelper,R38Q N-term,0
28.0,1,2.0,3115.9563,12/5/2019,862,Thelper,R38Q N-term,0
28.0,2,2.0,2741.6594,12/5/2019,1777,Thelper,R38Q N-term,0
28.0,3,2.0,5839.908,12/5/2019,2751,Thelper,R38Q N-term,0
9.333333,1,2.0,673.4431,12/5/2019,970,Thelper,R38Q N-term,0
9.333333,2,2.0,680.82495,12/5/2019,2031,Thelper,R38Q N-term,0
9.333333,3,2.0,1620.6809,12/5/2019,3317,Thelper,R38Q N-term,0
3.111,1,2.0,465.32373,12/5/2019,1212,Thelper,R38Q N-term,0
3.111,2,2.0,530.3784,12/5/2019,2698,Thelper,R38Q N-term,0
3.111,3,2.0,645.5227,12/5/2019,3901,Thelper,R38Q N-term,0
1.037037,1,2.0,493.47925,12/5/2019,1083,Thelper,R38Q N-term,0
1.037037,2,2.0,435.60864,12/5/2019,2290,Thelper,R38Q N-term,0
1.037037,3,2.0,219.52734,12/5/2019,3573,Thelper,R38Q N-term,0
0.345679,1,2.0,246.92285,12/5/2019,882,Thelper,R38Q N-term,0
0.345679,2,2.0,198.63892,12/5/2019,2113,Thelper,R38Q N-term,0
0.345679,3,2.0,0.0,12/5/2019,3459,Thelper,R38Q N-term,0
0.115226,1,2.0,294.4331,12/5/2019,988,Thelper,R38Q N-term,0
0.115226,2,2.0,307.0088,12/5/2019,2287,Thelper,R38Q N-term,0
0.115226,3,2.0,0.0,12/5/2019,3571,Thelper,R38Q N-term,0
0.038409,1,2.0,242.7583,12/5/2019,998,Thelper,R38Q N-term,0
0.038409,2,2.0,258.85938,12/5/2019,2415,Thelper,R38Q N-term,0
0.038409,3,2.0,0.0,12/5/2019,3689,Thelper,R38Q N-term,0
0.012803,1,2.0,233.27637,12/5/2019,926,Thelper,R38Q N-term,0
0.012803,2,2.0,122.98706,12/5/2019,2412,Thelper,R38Q N-term,0
0.012803,3,2.0,0.0,12/5/2019,3501,Thelper,R38Q N-term,0
0.004268,1,2.0,302.17017,12/5/2019,1026,Thelper,R38Q N-term,0
0.004268,2,2.0,177.15259,12/5/2019,2251,Thelper,R38Q N-term,0
0.004268,3,2.0,0.0,12/5/2019,3554,Thelper,R38Q N-term,0
0.001423,1,2.0,351.82495,12/5/2019,1337,Thelper,R38Q N-term,0
0.001423,2,2.0,280.1621,12/5/2019,2824,Thelper,R38Q N-term,0
0.001423,3,2.0,0.0,12/5/2019,4507,Thelper,R38Q N-term,0
0.000474,1,2.0,181.02417,12/5/2019,800,Thelper,R38Q N-term,0
0.000474,2,2.0,112.372314,12/5/2019,2056,Thelper,R38Q N-term,0
0.000474,3,2.0,0.0,12/5/2019,3072,Thelper,R38Q N-term,0
84.0,1,1.0,5508.073,12/5/2019,810,Thelper,R38Q N-term,0
84.0,2,1.0,5589.419,12/5/2019,1773,Thelper,R38Q N-term,0
84.0,3,1.0,8392.492,12/5/2019,2753,Thelper,R38Q N-term,0
28.0,1,1.0,3156.5383,12/5/2019,873,Thelper,R38Q N-term,0
28.0,2,1.0,3210.2673,12/5/2019,1909,Thelper,R38Q N-term,0
28.0,3,1.0,6500.6084,12/5/2019,3073,Thelper,R38Q N-term,0
9.333333,1,1.0,472.5022,12/5/2019,861,Thelper,R38Q N-term,0
9.333333,2,1.0,429.6726,12/5/2019,2025,Thelper,R38Q N-term,0
9.333333,3,1.0,1030.3503,12/5/2019,3246,Thelper,R38Q N-term,0
3.111,1,1.0,269.20947,12/5/2019,852,Thelper,R38Q N-term,0
3.111,2,1.0,330.00146,12/5/2019,2406,Thelper,R38Q N-term,0
3.111,3,1.0,27.039062,12/5/2019,3432,Thelper,R38Q N-term,0
1.037037,1,1.0,223.24316,12/5/2019,956,Thelper,R38Q N-term,0
1.037037,2,1.0,242.33423,12/5/2019,2433,Thelper,R38Q N-term,0
1.037037,3,1.0,0.0,12/5/2019,3485,Thelper,R38Q N-term,0
0.345679,1,1.0,104.351074,12/5/2019,840,Thelper,R38Q N-term,0
0.345679,2,1.0,161.77124,12/5/2019,2339,Thelper,R38Q N-term,0
0.345679,3,1.0,0.0,12/5/2019,3659,Thelper,R38Q N-term,0
0.115226,1,1.0,155.25,12/5/2019,804,Thelper,R38Q N-term,0
0.115226,2,1.0,234.20312,12/5/2019,2219,Thelper,R38Q N-term,0
0.115226,3,1.0,0.0,12/5/2019,3389,Thelper,R38Q N-term,0
0.038409,1,1.0,106.04028,12/5/2019,821,Thelper,R38Q N-term,0
0.038409,2,1.0,98.16211,12/5/2019,2314,Thelper,R38Q N-term,0
0.038409,3,1.0,0.0,12/5/2019,3525,Thelper,R38Q N-term,0
0.012803,1,1.0,176.40527,12/5/2019,858,Thelper,R38Q N-term,0
0.012803,2,1.0,158.9602,12/5/2019,2208,Thelper,R38Q N-term,0
0.012803,3,1.0,0.0,12/5/2019,3178,Thelper,R38Q N-term,0
0.004268,1,1.0,79.82446,12/5/2019,949,Thelper,R38Q N-term,0
0.004268,2,1.0,113.6792,12/5/2019,2608,Thelper,R38Q N-term,0
0.004268,3,1.0,0.0,12/5/2019,3753,Thelper,R38Q N-term,0
0.001423,1,1.0,89.805664,12/5/2019,1015,Thelper,R38Q N-term,0
0.001423,2,1.0,221.12573,12/5/2019,2790,Thelper,R38Q N-term,0
0.001423,3,1.0,0.0,12/5/2019,3951,Thelper,R38Q N-term,0
0.000474,1,1.0,0.0,12/5/2019,949,Thelper,R38Q N-term,0
0.000474,2,1.0,116.03223,12/5/2019,2372,Thelper,R38Q N-term,0
0.000474,3,1.0,0.0,12/5/2019,3668,Thelper,R38Q N-term,0
84.0,1,0.5,7296.2227,12/5/2019,749,Thelper,R38Q N-term,0
84.0,2,0.5,6584.7354,12/5/2019,1395,Thelper,R38Q N-term,0
84.0,3,0.5,12881.128,12/5/2019,2443,Thelper,R38Q N-term,0
28.0,1,0.5,3796.3547,12/5/2019,863,Thelper,R38Q N-term,0
28.0,2,0.5,3774.4773,12/5/2019,1673,Thelper,R38Q N-term,0
28.0,3,0.5,8774.049,12/5/2019,2706,Thelper,R38Q N-term,0
9.333333,1,0.5,608.156,12/5/2019,965,Thelper,R38Q N-term,0
9.333333,2,0.5,548.92456,12/5/2019,1944,Thelper,R38Q N-term,0
9.333333,3,0.5,694.1345,12/5/2019,3127,Thelper,R38Q N-term,0
3.111,1,0.5,458.0476,12/5/2019,987,Thelper,R38Q N-term,0
3.111,2,0.5,429.67212,12/5/2019,2100,Thelper,R38Q N-term,0
3.111,3,0.5,171.38379,12/5/2019,3450,Thelper,R38Q N-term,0
1.037037,1,0.5,514.5403,12/5/2019,846,Thelper,R38Q N-term,0
1.037037,2,0.5,418.34863,12/5/2019,1682,Thelper,R38Q N-term,0
1.037037,3,0.5,152.32715,12/5/2019,2996,Thelper,R38Q N-term,0
0.345679,1,0.5,266.04346,12/5/2019,912,Thelper,R38Q N-term,0
0.345679,2,0.5,330.9912,12/5/2019,2249,Thelper,R38Q N-term,0
0.345679,3,0.5,0.0,12/5/2019,3431,Thelper,R38Q N-term,0
0.115226,1,0.5,447.64868,12/5/2019,975,Thelper,R38Q N-term,0
0.115226,2,0.5,263.61353,12/5/2019,2287,Thelper,R38Q N-term,0
0.115226,3,0.5,0.0,12/5/2019,3128,Thelper,R38Q N-term,0
0.038409,1,0.5,353.1245,12/5/2019,866,Thelper,R38Q N-term,0
0.038409,2,0.5,251.22583,12/5/2019,2277,Thelper,R38Q N-term,0
0.038409,3,0.5,0.0,12/5/2019,3390,Thelper,R38Q N-term,0
0.012803,1,0.5,483.32007,12/5/2019,911,Thelper,R38Q N-term,0
0.012803,2,0.5,331.01953,12/5/2019,1919,Thelper,R38Q N-term,0
0.012803,3,0.5,9.187256,12/5/2019,2983,Thelper,R38Q N-term,0
0.004268,1,0.5,323.3025,12/5/2019,782,Thelper,R38Q N-term,0
0.004268,2,0.5,271.8933,12/5/2019,1776,Thelper,R38Q N-term,0
0.004268,3,0.5,0.0,12/5/2019,2762,Thelper,R38Q N-term,0
0.001423,1,0.5,299.5669,12/5/2019,719,Thelper,R38Q N-term,0
0.001423,2,0.5,217.23682,12/5/2019,1648,Thelper,R38Q N-term,0
0.001423,3,0.5,0.0,12/5/2019,2684,Thelper,R38Q N-term,0
0.000474,1,0.5,253.08057,12/5/2019,477,Thelper,R38Q N-term,0
0.000474,2,0.5,244.57495,12/5/2019,1127,Thelper,R38Q N-term,0
0.000474,3,0.5,0.0,12/5/2019,1970,Thelper,R38Q N-term,0
84.0,1,4.0,526.27515,12/5/2019,633,Thelper,H16L N-term,0
84.0,2,4.0,630.37646,12/5/2019,1416,Thelper,H16L N-term,0
84.0,3,4.0,2095.3628,12/5/2019,2698,Thelper,H16L N-term,0
28.0,1,4.0,360.6682,12/5/2019,647,Thelper,H16L N-term,0
28.0,2,4.0,456.91064,12/5/2019,1653,Thelper,H16L N-term,0
28.0,3,4.0,1779.4507,12/5/2019,2808,Thelper,H16L N-term,0
9.333333,1,4.0,523.2822,12/5/2019,723,Thelper,H16L N-term,0
9.333333,2,4.0,672.77026,12/5/2019,2110,Thelper,H16L N-term,0
