Ligand,Date,Cell,Dose,Variance,Mean,Skew,Kurtosis,alphStatCov,Time,Bivalent
V91K C-term,11/27/2019,NKBright,0.038409,10715819.0,0.0,0.22369133,-0.7850106,0,0.5,0
V91K C-term,11/27/2019,NKBright,0.012803,14606427.0,480.11914,0.50727445,-0.9275143,0,0.5,0
V91K C-term,11/27/2019,NKBright,0.004268,22297616.0,1306.167,0.65939367,-0.47148275,0,0.5,0
V91K C-term,11/27/2019,NKBright,0.001423,11247364.0,0.0,0.30880854,-1.1821922,0,0.5,0
V91K C-term,11/27/2019,NKBright,0.000474,15512995.0,0.0,0.5838217,-0.61612487,0,0.5,0
R38Q N-term,12/5/2019,NK,84.0,2385374.2,1360.1348,0.7222647,0.92400885,0,4.0,0
R38Q N-term,12/5/2019,NK,28.0,2111111.8,974.04785,1.0512187,2.2295532,0,4.0,0
R38Q N-term,12/5/2019,NK,9.333333,20873538.0,1043.9983,18.118313,363.94855,0,4.0,0
R38Q N-term,12/5/2019,NK,3.111,2082411.8,535.82764,1.5298299,3.8354912,0,4.0,0
R38Q N-term,12/5/2019,NK,1.037037,1805991.8,214.9353,1.5604863,3.6277976,0,4.0,0
R38Q N-term,12/5/2019,NK,0.345679,2090053.2,63.206543,2.6103058,14.622829,0,4.0,0
R38Q N-term,12/5/2019,NK,0.115226,7095918.5,217.44409,15.748737,329.00714,0,4.0,0
R38Q N-term,12/5/2019,NK,0.038409,2475666.5,0.0,7.0861583,97.43054,0,4.0,0
R38Q N-term,12/5/2019,NK,0.012803,1796421.0,0.0,1.3426665,2.0978622,0,4.0,0
R38Q N-term,12/5/2019,NK,0.004268,5128786.5,106.42969,13.301973,257.9161,0,4.0,0
R38Q N-term,12/5/2019,NK,0.001423,4921145.5,191.7102,11.238901,204.7177,0,4.0,0
R38Q N-term,12/5/2019,NK,0.000474,1716120.0,10.981445,1.3584006,2.9622765,0,4.0,0
R38Q N-term,12/5/2019,NK,84.0,17110790.0,1586.9731,14.274946,244.18394,0,2.0,0
R38Q N-term,12/5/2019,NK,28.0,9076031.0,1011.8047,12.981818,225.65329,0,2.0,0
R38Q N-term,12/5/2019,NK,9.333333,2002489.9,124.48193,1.9237787,6.268692,0,2.0,0
R38Q N-term,12/5/2019,NK,3.111,1835141.9,251.10278,1.5400949,4.1172233,0,2.0,0
R38Q N-term,12/5/2019,NK,1.037037,2784962.0,113.35303,5.7908063,75.738976,0,2.0,0
R38Q N-term,12/5/2019,NK,0.345679,3387500.2,28.432129,7.093243,99.459694,0,2.0,0
R38Q N-term,12/5/2019,NK,0.115226,10126748.0,117.02319,18.605598,420.3354,0,2.0,0
R38Q N-term,12/5/2019,NK,0.038409,6042364.5,36.91089,15.717173,341.98227,0,2.0,0
R38Q N-term,12/5/2019,NK,0.012803,1772433.1,0.0,1.7651348,4.1664896,0,2.0,0
R38Q N-term,12/5/2019,NK,0.004268,4669803.0,126.63867,11.9514885,222.8276,0,2.0,0
R38Q N-term,12/5/2019,NK,0.001423,3755415.5,78.69116,7.3282495,91.095276,0,2.0,0
R38Q N-term,12/5/2019,NK,0.000474,4878191.0,47.437744,14.503556,311.1873,0,2.0,0
R38Q N-term,12/5/2019,NK,84.0,12883541.0,1260.6973,13.999026,234.89603,0,1.0,0
R38Q N-term,12/5/2019,NK,28.0,7610275.0,879.2339,12.105182,206.48509,0,1.0,0
R38Q N-term,12/5/2019,NK,9.333333,8048455.0,142.7229,17.291363,372.58044,0,1.0,0
R38Q N-term,12/5/2019,NK,3.111,2044128.0,157.32349,1.5154321,3.531939,0,1.0,0
R38Q N-term,12/5/2019,NK,1.037037,2080905.8,101.69556,1.80392,5.2107143,0,1.0,0
R38Q N-term,12/5/2019,NK,0.345679,1743671.2,0.0,1.5359262,3.6524749,0,1.0,0
R38Q N-term,12/5/2019,NK,0.115226,1880936.1,0.0,1.5088387,3.1539674,0,1.0,0
R38Q N-term,12/5/2019,NK,0.038409,1655840.2,0.0,1.671596,4.109206,0,1.0,0
R38Q N-term,12/5/2019,NK,0.012803,2137704.8,0.0,4.1330037,39.1511,0,1.0,0
R38Q N-term,12/5/2019,NK,0.004268,1897150.9,0.0,1.7015457,4.0979047,0,1.0,0
R38Q N-term,12/5/2019,NK,0.001423,1827864.1,0.0,2.6224568,20.277086,0,1.0,0
R38Q N-term,12/5/2019,NK,0.000474,1740201.6,30.615967,1.3640796,3.353858,0,1.0,0
R38Q N-term,12/5/2019,NK,84.0,2589420.2,1216.9546,1.0851297,1.3976679,0,0.5,0
R38Q N-term,12/5/2019,NK,28.0,11071983.0,1141.155,14.054607,246.98058,0,0.5,0
R38Q N-term,12/5/2019,NK,9.333333,1784756.5,0.0,1.4915713,2.8193965,0,0.5,0
R38Q N-term,12/5/2019,NK,3.111,19568994.0,249.9856,17.89086,366.20288,0,0.5,0
R38Q N-term,12/5/2019,NK,1.037037,10333879.0,52.72168,16.245636,311.62747,0,0.5,0
R38Q N-term,12/5/2019,NK,0.345679,17357116.0,96.02612,13.2811365,195.42856,0,0.5,0
R38Q N-term,12/5/2019,NK,0.115226,2400775.0,0.0,2.0375333,5.3168745,0,0.5,0
R38Q N-term,12/5/2019,NK,0.038409,1499741.4,0.0,1.6095847,2.9589367,0,0.5,0
R38Q N-term,12/5/2019,NK,0.012803,18803318.0,24.81958,19.08099,397.2097,0,0.5,0
R38Q N-term,12/5/2019,NK,0.004268,6107837.0,0.0,10.586108,141.42513,0,0.5,0
R38Q N-term,12/5/2019,NK,0.001423,4128670.0,0.0,11.1458845,186.3846,0,0.5,0
R38Q N-term,12/5/2019,NK,0.000474,1467278.6,0.0,1.3307728,2.661614,0,0.5,0
R38Q N-term,12/5/2019,CD8,84.0,8708810.0,2151.8787,2.9084182,14.524275,0,4.0,0
R38Q N-term,12/5/2019,CD8,28.0,6466392.5,1496.418,3.5242457,21.335434,0,4.0,0
R38Q N-term,12/5/2019,CD8,9.333333,10378965.0,1076.9712,11.0262,221.82794,0,4.0,0
R38Q N-term,12/5/2019,CD8,3.111,6135051.0,636.50635,10.47018,252.77315,0,4.0,0
R38Q N-term,12/5/2019,CD8,1.037037,3506731.2,414.85034,4.647779,42.75106,0,4.0,0
R38Q N-term,12/5/2019,CD8,0.345679,11040290.0,376.30737,15.308334,325.35617,0,4.0,0
R38Q N-term,12/5/2019,CD8,0.115226,2610712.2,131.08984,4.605248,46.752895,0,4.0,0
R38Q N-term,12/5/2019,CD8,0.038409,3725011.5,110.2312,12.325906,305.28943,0,4.0,0
R38Q N-term,12/5/2019,CD8,0.012803,2094382.1,119.49658,3.1341686,21.373734,0,4.0,0
R38Q N-term,12/5/2019,CD8,0.004268,3511621.2,220.43433,14.212121,423.23334,0,4.0,0
R38Q N-term,12/5/2019,CD8,0.001423,2920304.2,171.62354,6.399111,93.00448,0,4.0,0
R38Q N-term,12/5/2019,CD8,0.000474,2177259.0,113.15161,3.2234533,19.805313,0,4.0,0
R38Q N-term,12/5/2019,CD8,84.0,6903475.0,1786.7109,3.0742345,18.300755,0,2.0,0
R38Q N-term,12/5/2019,CD8,28.0,4441503.0,920.72974,4.160243,32.888794,0,2.0,0
R38Q N-term,12/5/2019,CD8,9.333333,4309668.5,398.05005,9.172334,187.37938,0,2.0,0
R38Q N-term,12/5/2019,CD8,3.111,3709333.5,331.8203,5.945177,87.53566,0,2.0,0
R38Q N-term,12/5/2019,CD8,1.037037,3452852.0,317.46045,6.4862847,99.587944,0,2.0,0
R38Q N-term,12/5/2019,CD8,0.345679,3135638.0,320.89917,3.8879228,28.747972,0,2.0,0
R38Q N-term,12/5/2019,CD8,0.115226,3211959.0,157.47192,5.369908,50.6939,0,2.0,0
R38Q N-term,12/5/2019,CD8,0.038409,2337795.8,182.66748,2.8991401,15.178053,0,2.0,0
R38Q N-term,12/5/2019,CD8,0.012803,2447094.8,107.87329,4.163708,31.683525,0,2.0,0
R38Q N-term,12/5/2019,CD8,0.004268,2150451.2,170.96558,2.6854174,12.169886,0,2.0,0
R38Q N-term,12/5/2019,CD8,0.001423,1917636.5,113.875244,3.0214932,20.686575,0,2.0,0
R38Q N-term,12/5/2019,CD8,0.000474,1974952.9,11.812256,4.573363,49.590702,0,2.0,0
R38Q N-term,12/5/2019,CD8,84.0,9549523.0,1738.9646,10.431486,232.58577,0,1.0,0
R38Q N-term,12/5/2019,CD8,28.0,4664127.0,840.0759,4.1678877,32.680832,0,1.0,0
R38Q N-term,12/5/2019,CD8,9.333333,2274608.0,138.76367,3.4600072,22.12613,0,1.0,0
R38Q N-term,12/5/2019,CD8,3.111,3077439.8,160.97388,8.11538,152.54436,0,1.0,0
R38Q N-term,12/5/2019,CD8,1.037037,3220802.8,90.930176,7.0688887,87.81757,0,1.0,0
R38Q N-term,12/5/2019,CD8,0.345679,2324311.0,125.44995,3.6517024,29.651985,0,1.0,0
R38Q N-term,12/5/2019,CD8,0.115226,3087381.8,116.33496,5.477783,56.93801,0,1.0,0
R38Q N-term,12/5/2019,CD8,0.038409,5059536.0,105.32349,22.157219,791.35114,0,1.0,0
R38Q N-term,12/5/2019,CD8,0.012803,1910979.2,0.0,5.1201696,65.54723,0,1.0,0
R38Q N-term,12/5/2019,CD8,0.004268,3876322.0,0.0,15.267517,347.9834,0,1.0,0
R38Q N-term,12/5/2019,CD8,0.001423,1561000.1,0.0,3.6102095,27.97017,0,1.0,0
R38Q N-term,12/5/2019,CD8,0.000474,1747473.9,0.0,5.018861,52.810413,0,1.0,0
R38Q N-term,12/5/2019,CD8,84.0,6232701.5,1969.666,2.2762272,10.587057,0,0.5,0
R38Q N-term,12/5/2019,CD8,28.0,4537831.5,1082.699,3.0359497,15.569403,0,0.5,0
R38Q N-term,12/5/2019,CD8,9.333333,2203107.8,232.63892,2.9858782,19.306349,0,0.5,0
R38Q N-term,12/5/2019,CD8,3.111,2686564.5,220.33911,4.6876855,44.80873,0,0.5,0
R38Q N-term,12/5/2019,CD8,1.037037,2276524.0,199.6128,3.362711,22.674946,0,0.5,0
R38Q N-term,12/5/2019,CD8,0.345679,3040382.0,118.72266,15.388609,461.21747,0,0.5,0
R38Q N-term,12/5/2019,CD8,0.115226,2146414.5,99.36279,3.391515,23.054564,0,0.5,0
R38Q N-term,12/5/2019,CD8,0.038409,2003227.1,88.788574,3.4487927,26.755356,0,0.5,0
R38Q N-term,12/5/2019,CD8,0.012803,3006558.8,110.51611,8.086357,132.5094,0,0.5,0
R38Q N-term,12/5/2019,CD8,0.004268,1503314.6,0.0,3.7135797,37.83037,0,0.5,0
R38Q N-term,12/5/2019,CD8,0.001423,2248488.2,0.0,5.95009,70.6971,0,0.5,0
R38Q N-term,12/5/2019,CD8,0.000474,1595163.9,0.0,6.874835,123.11264,0,0.5,0
R38Q N-term,12/5/2019,NKBright,84.0,25807164.0,3941.3906,-0.19159508,-1.2052705,0,4.0,0
R38Q N-term,12/5/2019,NKBright,28.0,14090695.0,1545.581,0.4834568,-0.64270043,0,4.0,0
R38Q N-term,12/5/2019,NKBright,9.333333,26295084.0,2275.3145,0.48891553,-0.7114885,0,4.0,0
R38Q N-term,12/5/2019,NKBright,3.111,20634688.0,1732.8779,0.46358192,-0.67298436,0,4.0,0
R38Q N-term,12/5/2019,NKBright,1.037037,28795594.0,2801.1738,0.20852911,-1.309596,0,4.0,0
R38Q N-term,12/5/2019,NKBright,0.345679,19618360.0,591.08594,0.66406745,-0.50793386,0,4.0,0
R38Q N-term,12/5/2019,NKBright,0.115226,21879942.0,44.995117,1.1844366,1.4475913,0,4.0,0
R38Q N-term,12/5/2019,NKBright,0.038409,24235448.0,1032.8604,0.4316728,-1.080056,0,4.0,0
R38Q N-term,12/5/2019,NKBright,0.012803,17910340.0,1179.7002,0.57397246,-0.5964534,0,4.0,0
R38Q N-term,12/5/2019,NKBright,0.004268,15450540.0,0.0,0.39234942,-1.1626743,0,4.0,0
R38Q N-term,12/5/2019,NKBright,0.001423,17641274.0,164.35254,0.5540293,-0.56409574,0,4.0,0
R38Q N-term,12/5/2019,NKBright,0.000474,15085688.0,0.0,0.90914696,0.06884289,0,4.0,0
R38Q N-term,12/5/2019,NKBright,84.0,24144006.0,3486.2227,0.17019483,-1.2923416,0,2.0,0
R38Q N-term,12/5/2019,NKBright,28.0,13899689.0,2201.3838,0.41230822,-0.5605123,0,2.0,0
R38Q N-term,12/5/2019,NKBright,9.333333,20655956.0,1378.0195,0.30659038,-1.1620237,0,2.0,0
R38Q N-term,12/5/2019,NKBright,3.111,26768466.0,706.4883,0.61560416,-0.70946693,0,2.0,0
R38Q N-term,12/5/2019,NKBright,1.037037,19482736.0,211.59766,1.0365807,0.3840034,0,2.0,0
R38Q N-term,12/5/2019,NKBright,0.345679,15888525.0,414.4082,1.1906629,1.7244725,0,2.0,0
R38Q N-term,12/5/2019,NKBright,0.115226,28736254.0,574.2998,0.7385079,-0.53878,0,2.0,0
R38Q N-term,12/5/2019,NKBright,0.038409,21885050.0,775.45703,0.43712962,-0.903455,0,2.0,0
R38Q N-term,12/5/2019,NKBright,0.012803,20348190.0,0.0,0.28510097,-1.1059983,0,2.0,0
R38Q N-term,12/5/2019,NKBright,0.004268,15720881.0,1206.959,0.6606413,-0.13911724,0,2.0,0
R38Q N-term,12/5/2019,NKBright,0.001423,23613056.0,1151.9619,0.35827005,-0.83853984,0,2.0,0
R38Q N-term,12/5/2019,NKBright,0.000474,21600522.0,0.0,0.8217848,-0.40435576,0,2.0,0
R38Q N-term,12/5/2019,NKBright,84.0,16762322.0,2821.255,0.27250552,-0.85949755,0,1.0,0
R38Q N-term,12/5/2019,NKBright,28.0,20602232.0,2243.3027,0.48636177,-0.64232683,0,1.0,0
R38Q N-term,12/5/2019,NKBright,9.333333,14452855.0,456.72656,0.37870207,-0.3462236,0,1.0,0
R38Q N-term,12/5/2019,NKBright,3.111,14496420.0,0.0,0.634176,-0.8385265,0,1.0,0
R38Q N-term,12/5/2019,NKBright,1.037037,16302030.0,0.0,0.19504069,-1.1697688,0,1.0,0
R38Q N-term,12/5/2019,NKBright,0.345679,14802706.0,0.0,0.8048479,-0.3039508,0,1.0,0
R38Q N-term,12/5/2019,NKBright,0.115226,16201272.0,0.0,0.7951924,0.10828805,0,1.0,0
R38Q N-term,12/5/2019,NKBright,0.038409,16094562.0,1227.2998,0.5087448,-0.31574535,0,1.0,0
R38Q N-term,12/5/2019,NKBright,0.012803,18809792.0,927.93164,0.07440073,-0.7459364,0,1.0,0
R38Q N-term,12/5/2019,NKBright,0.004268,21230384.0,0.0,0.6872583,-0.22843409,0,1.0,0
R38Q N-term,12/5/2019,NKBright,0.001423,17892282.0,0.0,0.6322943,-0.2944591,0,1.0,0
R38Q N-term,12/5/2019,NKBright,0.000474,20499686.0,0.0,0.79549426,-0.023824453,0,1.0,0
R38Q N-term,12/5/2019,NKBright,84.0,21266778.0,3327.545,0.7789841,0.5685601,0,0.5,0
R38Q N-term,12/5/2019,NKBright,28.0,26828696.0,2978.545,-0.16306101,-0.927392,0,0.5,0
R38Q N-term,12/5/2019,NKBright,9.333333,20614322.0,1161.6787,0.764275,-0.09315753,0,0.5,0
R38Q N-term,12/5/2019,NKBright,3.111,17131816.0,777.24805,0.2356775,-0.9692383,0,0.5,0
R38Q N-term,12/5/2019,NKBright,1.037037,23209004.0,1342.4678,0.24167763,-1.2269434,0,0.5,0
R38Q N-term,12/5/2019,NKBright,0.345679,16799032.0,0.0,1.2495935,1.8944235,0,0.5,0
R38Q N-term,12/5/2019,NKBright,0.115226,20806900.0,0.0,1.0065744,0.065495014,0,0.5,0
R38Q N-term,12/5/2019,NKBright,0.038409,18557290.0,1067.5215,0.56517994,-0.073446035,0,0.5,0
R38Q N-term,12/5/2019,NKBright,0.012803,19818730.0,775.14453,0.45158705,-0.60390854,0,0.5,0
R38Q N-term,12/5/2019,NKBright,0.004268,13370626.0,0.0,1.0222679,1.2982931,0,0.5,0
R38Q N-term,12/5/2019,NKBright,0.001423,19203386.0,0.0,0.6814568,-0.6918595,0,0.5,0
R38Q N-term,12/5/2019,NKBright,0.000474,26358768.0,445.06348,0.7304648,-0.53133273,0,0.5,0
F42Q N-Term,12/5/2019,NK,84.0,6202030.5,1245.5459,4.5879126,41.591625,0,4.0,0
F42Q N-Term,12/5/2019,NK,28.0,35857944.0,1406.7856,10.797338,131.89589,0,4.0,0
F42Q N-Term,12/5/2019,NK,9.333333,3275041.0,922.53564,1.0620754,2.4874015,0,4.0,0
F42Q N-Term,12/5/2019,NK,3.111,3107714.8,978.96484,1.1705536,5.8111725,0,4.0,0
F42Q N-Term,12/5/2019,NK,1.037037,3061224.8,885.98,0.90580624,1.1396432,0,4.0,0
F42Q N-Term,12/5/2019,NK,0.345679,2503475.5,593.3457,0.7809857,1.3410501,0,4.0,0
F42Q N-Term,12/5/2019,NK,0.115226,2310138.2,373.03027,0.76516896,0.7625339,0,4.0,0
F42Q N-Term,12/5/2019,NK,0.038409,2528508.5,268.97803,1.5627185,7.8230925,0,4.0,0
F42Q N-Term,12/5/2019,NK,0.012803,3362284.5,372.4209,3.4616003,32.5631,0,4.0,0
F42Q N-Term,12/5/2019,NK,0.004268,2379608.8,264.77002,0.60911113,0.25351262,0,4.0,0
F42Q N-Term,12/5/2019,NK,0.001423,3055829.5,312.02344,1.4277489,4.6170683,0,4.0,0
F42Q N-Term,12/5/2019,NK,0.000474,3934129.5,465.61523,1.3937188,3.2546058,0,4.0,0
F42Q N-Term,12/5/2019,NK,84.0,4911436.0,648.7915,4.953629,49.90917,0,2.0,0
F42Q N-Term,12/5/2019,NK,28.0,2403646.0,397.0952,0.55025077,0.3929367,0,2.0,0
F42Q N-Term,12/5/2019,NK,9.333333,3210090.0,382.48535,3.1610389,27.872353,0,2.0,0
F42Q N-Term,12/5/2019,NK,3.111,1878661.0,0.0,1.0323354,3.468039,0,2.0,0
F42Q N-Term,12/5/2019,NK,1.037037,2493341.2,128.87598,0.7787643,0.6395149,0,2.0,0
F42Q N-Term,12/5/2019,NK,0.345679,2147752.2,0.0,0.61686367,0.28308845,0,2.0,0
F42Q N-Term,12/5/2019,NK,0.115226,2209676.0,0.0,0.86336046,0.86014533,0,2.0,0
F42Q N-Term,12/5/2019,NK,0.038409,2403143.8,0.0,1.0198989,1.6709905,0,2.0,0
F42Q N-Term,12/5/2019,NK,0.012803,1998708.9,0.0,0.7901801,0.90712976,0,2.0,0
F42Q N-Term,12/5/2019,NK,0.004268,5551457.5,0.0,10.667226,180.87503,0,2.0,0
F42Q N-Term,12/5/2019,NK,0.001423,2518085.5,0.0,1.2767322,3.7908006,0,2.0,0
F42Q N-Term,12/5/2019,NK,0.000474,2032335.1,0.0,1.0422899,1.4551902,0,2.0,0
F42Q N-Term,12/5/2019,NK,84.0,2513814.5,193.29248,0.8769423,1.163959,0,1.0,0
F42Q N-Term,12/5/2019,NK,28.0,2612540.0,432.22754,0.82920396,1.0472646,0,1.0,0
F42Q N-Term,12/5/2019,NK,9.333333,2106439.5,0.0,0.8250326,0.92087483,0,1.0,0
F42Q N-Term,12/5/2019,NK,3.111,1884846.6,0.0,0.56614065,0.19182324,0,1.0,0
F42Q N-Term,12/5/2019,NK,1.037037,1960288.5,0.0,1.1790371,2.6708612,0,1.0,0
F42Q N-Term,12/5/2019,NK,0.345679,2213200.8,0.0,1.1027347,2.6794448,0,1.0,0
F42Q N-Term,12/5/2019,NK,0.115226,2189246.5,0.0,0.9200293,1.0634623,0,1.0,0
F42Q N-Term,12/5/2019,NK,0.038409,2083722.8,0.0,0.87223446,1.8119307,0,1.0,0
F42Q N-Term,12/5/2019,NK,0.012803,2377692.0,0.0,1.2552036,2.7986698,0,1.0,0
F42Q N-Term,12/5/2019,NK,0.004268,2217954.8,0.0,1.2915012,2.9341702,0,1.0,0
F42Q N-Term,12/5/2019,NK,0.001423,6002158.0,0.0,10.938022,182.95609,0,1.0,0
F42Q N-Term,12/5/2019,NK,0.000474,2249058.0,0.0,0.8253302,0.8684547,0,1.0,0
F42Q N-Term,12/5/2019,NK,84.0,3495291.2,92.65234,1.8789757,8.304027,0,0.5,0
F42Q N-Term,12/5/2019,NK,28.0,2008175.0,0.0,0.8601501,1.1837721,0,0.5,0
F42Q N-Term,12/5/2019,NK,9.333333,1821437.4,0.0,0.93935215,1.2385907,0,0.5,0
F42Q N-Term,12/5/2019,NK,3.111,2427500.5,0.0,1.9787824,8.889945,0,0.5,0
F42Q N-Term,12/5/2019,NK,1.037037,2041450.4,0.0,1.1514924,2.5823402,0,0.5,0
F42Q N-Term,12/5/2019,NK,0.345679,14529684.0,0.0,13.685925,223.46742,0,0.5,0
F42Q N-Term,12/5/2019,NK,0.115226,2137287.5,0.0,1.3485038,3.8628292,0,0.5,0
F42Q N-Term,12/5/2019,NK,0.038409,4782616.5,0.0,6.8928447,82.3024,0,0.5,0
F42Q N-Term,12/5/2019,NK,0.012803,1905407.8,0.0,0.95465463,1.8331594,0,0.5,0
F42Q N-Term,12/5/2019,NK,0.004268,2051677.2,0.0,0.9032643,1.0289478,0,0.5,0
F42Q N-Term,12/5/2019,NK,0.001423,2615399.2,0.0,1.2710049,1.9359856,0,0.5,0
F42Q N-Term,12/5/2019,NK,0.000474,6086115.0,412.36865,3.4113767,25.581236,0,0.5,0
N88D C-term,12/5/2019,NK,84.0,6000755.5,1753.2012,1.4484686,5.0796223,0,4.0,0
N88D C-term,12/5/2019,NK,28.0,3025261.5,1983.2144,0.33799344,0.5481713,0,4.0,0
N88D C-term,12/5/2019,NK,9.333333,11092899.0,2001.5303,7.295867,72.10738,0,4.0,0
N88D C-term,12/5/2019,NK,3.111,3123736.2,1168.4912,2.3069088,16.593384,0,4.0,0
N88D C-term,12/5/2019,NK,1.037037,2236493.8,577.7119,1.0126246,1.7911549,0,4.0,0
N88D C-term,12/5/2019,NK,0.345679,2109066.5,226.64429,1.2530762,3.4422836,0,4.0,0
N88D C-term,12/5/2019,NK,0.115226,3328563.2,299.49536,6.009004,72.799576,0,4.0,0
N88D C-term,12/5/2019,NK,0.038409,3950276.8,0.0,5.2855577,51.413452,0,4.0,0
N88D C-term,12/5/2019,NK,0.012803,2009363.1,279.7439,0.9363863,2.321927,0,4.0,0
N88D C-term,12/5/2019,NK,0.004268,3100116.0,37.704346,6.0171313,73.435745,0,4.0,0
N88D C-term,12/5/2019,NK,0.001423,4003562.2,178.021,5.910013,61.06105,0,4.0,0
N88D C-term,12/5/2019,NK,0.000474,2056794.6,0.0,1.1279085,2.3179188,0,4.0,0
N88D C-term,12/5/2019,NK,84.0,4078638.5,1901.1509,0.041115537,-0.62011194,0,2.0,0
N88D C-term,12/5/2019,NK,28.0,3290855.2,2115.0137,0.2554504,0.08446169,0,2.0,0
N88D C-term,12/5/2019,NK,9.333333,2426446.5,533.7246,1.220437,2.266674,0,2.0,0
N88D C-term,12/5/2019,NK,3.111,2865674.0,445.34253,3.688933,31.894928,0,2.0,0
N88D C-term,12/5/2019,NK,1.037037,1933536.6,108.069336,1.1061853,2.058858,0,2.0,0
N88D C-term,12/5/2019,NK,0.345679,2355704.8,0.0,1.9609708,6.525131,0,2.0,0
N88D C-term,12/5/2019,NK,0.115226,2124908.0,0.0,1.3631068,2.602838,0,2.0,0
N88D C-term,12/5/2019,NK,0.038409,9304387.0,215.71143,12.559237,198.31993,0,2.0,0
N88D C-term,12/5/2019,NK,0.012803,2199043.0,144.48193,0.9236892,1.3710275,0,2.0,0
N88D C-term,12/5/2019,NK,0.004268,2416270.0,0.0,1.3018148,2.7521791,0,2.0,0
N88D C-term,12/5/2019,NK,0.001423,9727982.0,77.2251,14.473878,261.02997,0,2.0,0
N88D C-term,12/5/2019,NK,0.000474,2020554.5,0.0,1.2977997,2.725988,0,2.0,0
N88D C-term,12/5/2019,NK,84.0,4450118.0,2327.335,0.31132588,0.14126825,0,1.0,0
N88D C-term,12/5/2019,NK,28.0,3188213.2,1837.1592,0.6496783,0.9902854,0,1.0,0
N88D C-term,12/5/2019,NK,9.333333,2118563.8,137.1875,1.6490546,3.8048391,0,1.0,0
N88D C-term,12/5/2019,NK,3.111,2145584.2,64.25195,1.5545326,4.861103,0,1.0,0
N88D C-term,12/5/2019,NK,1.037037,7391059.5,0.0,6.411691,57.3588,0,1.0,0
N88D C-term,12/5/2019,NK,0.345679,1904939.0,0.0,1.2103211,1.9392557,0,1.0,0
N88D C-term,12/5/2019,NK,0.115226,2126962.0,0.0,1.4316161,3.1964574,0,1.0,0
N88D C-term,12/5/2019,NK,0.038409,1468298.5,0.0,1.6070331,4.6262465,0,1.0,0
N88D C-term,12/5/2019,NK,0.012803,2074142.2,0.0,1.4069642,4.1478925,0,1.0,0
N88D C-term,12/5/2019,NK,0.004268,1660042.0,0.0,0.81173843,1.0179734,0,1.0,0
N88D C-term,12/5/2019,NK,0.001423,2106041.8,0.0,1.6889703,5.153657,0,1.0,0
N88D C-term,12/5/2019,NK,0.000474,2719908.2,93.18408,1.2717938,1.9618163,0,1.0,0
N88D C-term,12/5/2019,NK,84.0,4960909.0,2730.641,0.5114546,1.4956069,0,0.5,0
N88D C-term,12/5/2019,NK,28.0,4064912.5,1809.8296,0.48903522,0.063210726,0,0.5,0
N88D C-term,12/5/2019,NK,9.333333,3691061.2,92.57617,5.610971,60.973606,0,0.5,0
N88D C-term,12/5/2019,NK,3.111,2378774.0,6.1516113,2.1434076,9.938606,0,0.5,0
N88D C-term,12/5/2019,NK,1.037037,3842623.0,259.82104,4.4121184,39.989346,0,0.5,0
N88D C-term,12/5/2019,NK,0.345679,2125636.5,0.0,1.5697806,3.6664014,0,0.5,0
N88D C-term,12/5/2019,NK,0.115226,2051327.0,0.0,1.9656912,6.5822554,0,0.5,0
N88D C-term,12/5/2019,NK,0.038409,2173559.2,0.0,1.6540244,3.9460192,0,0.5,0
N88D C-term,12/5/2019,NK,0.012803,6030238.5,78.358154,11.439708,184.13132,0,0.5,0
N88D C-term,12/5/2019,NK,0.004268,2105476.0,73.950195,1.5727397,4.526135,0,0.5,0
N88D C-term,12/5/2019,NK,0.001423,3543840.2,1.005127,6.38995,81.731606,0,0.5,0
N88D C-term,12/5/2019,NK,0.000474,2339028.2,0.0,1.5573382,5.8681717,0,0.5,0
F42Q N-Term,12/5/2019,CD8,84.0,12665452.0,2247.9807,2.1914687,7.7139816,0,4.0,0
F42Q N-Term,12/5/2019,CD8,28.0,10654722.0,1846.6633,1.9851638,6.5099344,0,4.0,0
F42Q N-Term,12/5/2019,CD8,9.333333,10159015.0,1654.8015,2.4534707,11.817649,0,4.0,0
F42Q N-Term,12/5/2019,CD8,3.111,9448671.0,1519.0437,2.8998013,15.730299,0,4.0,0
F42Q N-Term,12/5/2019,CD8,1.037037,10892470.0,1298.0798,8.551239,171.19246,0,4.0,0
F42Q N-Term,12/5/2019,CD8,0.345679,7242921.0,1044.2278,2.8041313,18.604782,0,4.0,0
F42Q N-Term,12/5/2019,CD8,0.115226,6250846.0,912.99854,2.770324,17.804836,0,4.0,0
F42Q N-Term,12/5/2019,CD8,0.038409,6077573.5,799.78345,2.8580055,23.270298,0,4.0,0
F42Q N-Term,12/5/2019,CD8,0.012803,7653743.5,891.0332,7.1434197,158.0768,0,4.0,0
F42Q N-Term,12/5/2019,CD8,0.004268,6445817.0,712.23975,2.4035592,11.423534,0,4.0,0
F42Q N-Term,12/5/2019,CD8,0.001423,6236711.5,146.2583,3.657143,27.727041,0,4.0,0
F42Q N-Term,12/5/2019,CD8,0.000474,5716599.5,0.0,3.4323432,17.678616,0,4.0,0
F42Q N-Term,12/5/2019,CD8,84.0,8912507.0,1323.3445,2.3488832,9.792079,0,2.0,0
F42Q N-Term,12/5/2019,CD8,28.0,8723070.0,1054.575,4.946403,68.85058,0,2.0,0
