kfwd_log__,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,rxn_log____6,rxn_log____7,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds__,kfwd,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,rxn__6,rxn__7,endo__0,endo__1,sortF,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,Y_15,Y_int,logp
-10.88096306,-1.001507688,-3.015282305,-2.137973741,-2.507272951,-2.309768467,-2.433011545,-2.159049406,-2.224247319,-3.766107051,0.692522541,-1.254660737,-5.410358089,0.993267535,-0.367165732,0.885451057,-1.2447741,-3.083300091,1.88E-05,0.367325212,0.049031992,0.117893484,0.081490164,0.099284236,0.087772104,0.115434801,0.10814879,0.023141979,1.998751112,0.04380139,0.28517258,0.004470039,2.700042557,0.692694834,2.424077542,0.288005961,1.758170143,0.735113138,-2440.562235
-11.02252975,-0.93847038,-3.04889633,-2.35511209,-2.499274812,-2.464081571,-2.335590001,-2.352692437,-2.409323276,-3.741452119,0.718650577,-1.282566183,-5.474967774,0.925895089,-0.371476584,0.849237722,-1.236392303,-3.219045924,1.63E-05,0.391225805,0.047411222,0.09488287,0.082144547,0.085086953,0.096753381,0.095112732,0.089876095,0.023719634,2.05166278,0.038455248,0.277324721,0.004190364,2.524126568,0.689715156,2.33786407,0.290430114,1.703004431,0.731032802,-2439.40128
-10.82103661,-0.922595156,-2.99217874,-2.058913245,-2.355546202,-2.323057681,-2.359464076,-2.364558785,-2.169302264,-3.781265485,0.662102762,-1.256597039,-5.433443438,0.818017365,-0.258666182,0.851121035,-1.142227868,-3.020846332,2.00E-05,0.397486163,0.050177993,0.127592556,0.09484169,0.097973555,0.094470839,0.093990761,0.114257311,0.022793828,1.938865022,0.046492941,0.284620934,0.004368029,2.266002724,0.772080714,2.342271148,0.319107301,1.706026667,0.760357364,-2437.943618
-10.94103905,-0.907907536,-3.063914867,-2.290230407,-2.560232059,-2.539145004,-2.531741546,-2.318084288,-2.281020774,-3.762457649,0.80811156,-1.141561427,-5.439623546,0.968265825,-0.313844349,0.934793975,-1.191831388,-2.890060241,1.77E-05,0.403367373,0.046704495,0.101243132,0.077286803,0.078933859,0.079520411,0.09846203,0.102179851,0.023226587,2.243666953,0.052647114,0.319320038,0.004341117,2.633373768,0.730632743,2.546688721,0.303664627,1.687925649,0.697709047,-2442.338472
-10.72908595,-1.062049706,-3.084908318,-2.282521423,-2.437706466,-2.492946655,-2.493458074,-2.32027317,-2.180944173,-3.789744618,0.619319293,-1.272261284,-5.384618412,0.892291407,-0.220141849,0.892219705,-1.108268286,-2.927401197,2.19E-05,0.345746405,0.045734227,0.10202663,0.087360987,0.082666019,0.082623753,0.098246744,0.11293485,0.022601373,1.857663087,0.050815528,0.280197299,0.00458659,2.440715921,0.80240497,2.440540925,0.330130157,1.766953751,0.774335555,-2439.354444
-10.78743742,-1.04973393,-2.999173728,-2.397659049,-2.466141691,-2.306993251,-2.185377697,-2.240342099,-2.261323955,-3.939032045,0.768359729,-1.275369158,-5.48529751,0.900249536,-0.345609942,0.904269753,-1.180611113,-2.753289284,2.07E-05,0.35003087,0.049828223,0.090930568,0.084911844,0.099560154,0.112435259,0.106422091,0.104212421,0.019467049,2.156226556,0.059901152,0.279327833,0.004147301,2.460216948,0.707788512,2.470127462,0.307091014,1.66390414,0.716711216,-2444.85063
-10.55059364,-0.944298783,-3.030074277,-2.235665551,-2.384867736,-2.282999525,-2.234299539,-2.234942885,-2.324284468,-3.873233221,0.672159465,-1.337960822,-5.443290243,0.900819636,-0.351026837,0.799479327,-1.230621277,-2.802168187,2.62E-05,0.388952215,0.04831205,0.106920945,0.09210116,0.101977862,0.1070671,0.106998241,0.097853436,0.020791039,1.958461988,0.057207124,0.262380163,0.004325229,2.461619918,0.703964861,2.224382451,0.292111039,1.644188668,0.740058786,-2443.358178
-10.56426678,-0.950899414,-3.026434605,-2.238514543,-2.385038155,-2.27590201,-2.239926736,-2.229604615,-2.330745384,-3.860293663,0.671207129,-1.331982813,-5.445015153,0.894426999,-0.338160583,0.789356644,-1.227808334,-2.808639511,2.58E-05,0.38639334,0.04848821,0.106616761,0.092085466,0.102704226,0.106466304,0.107570954,0.097223251,0.021061814,1.956597763,0.056859095,0.263953372,0.004317775,2.445933866,0.71308077,2.201979314,0.292933888,1.616310737,0.748146542,-2442.196561
-10.97036368,-0.982271464,-3.081322925,-2.166294597,-2.467590312,-2.333404289,-2.470994751,-2.254845024,-2.331230102,-3.7816608,0.708373044,-1.170511414,-5.37741216,0.841388625,-0.285202964,0.786836621,-1.177583729,-3.170556938,1.72E-05,0.374459561,0.045898496,0.114601476,0.084788928,0.096965087,0.08450076,0.104889798,0.097176137,0.022784819,2.030684735,0.040288876,0.310208256,0.004619762,2.319585777,0.751861638,2.196437261,0.308022105,1.758147285,0.751146877,-2435.638473
-11.06528929,-0.945789057,-2.988910977,-1.999522134,-2.426575242,-2.53477027,-2.413133567,-2.173172127,-2.456996029,-3.791729715,0.716005283,-1.127283801,-5.363524969,0.797889044,-0.282723159,0.824878941,-1.159679957,-3.21065049,1.56E-05,0.388373002,0.050342231,0.135399971,0.088338854,0.07927993,0.089534293,0.113816005,0.085691981,0.022556552,2.046242701,0.038766887,0.323911872,0.004684365,2.220847864,0.753728422,2.281604539,0.313586526,1.832850109,0.742174732,-2442.130781
-11.0142335,-0.948749532,-3.142469536,-2.130610789,-2.476698956,-2.377689456,-2.337468425,-2.227559248,-2.382021792,-3.765540668,0.751067535,-1.276733227,-5.403651004,0.834333453,-0.344646055,0.78623066,-1.187547092,-3.230109212,1.65E-05,0.387224933,0.043176041,0.118764731,0.084020122,0.092764667,0.096571808,0.107791201,0.092363649,0.02315509,2.119261195,0.03804825,0.27894707,0.004500121,2.303278294,0.708471069,2.195106709,0.304968407,1.823646406,0.729392671,-2439.395103
-10.76958773,-1.101926208,-3.063737948,-2.247891917,-2.466167088,-2.48546593,-2.224784976,-2.212531978,-2.324737832,-3.775589858,0.723197326,-1.195775266,-5.361358545,0.806334953,-0.311773408,0.795491964,-1.222924567,-3.00951948,2.10E-05,0.332230522,0.046712759,0.105621649,0.084909687,0.08328674,0.108090658,0.10942324,0.097809083,0.022923565,2.061012415,0.046997663,0.302469369,0.004694524,2.239684378,0.732147408,2.215530691,0.294368008,1.723386594,0.766609246,-2441.527809
-10.83960423,-0.830961475,-2.97491283,-2.115488946,-2.368569443,-2.525519432,-2.311524863,-2.425920554,-2.233896926,-3.7449073,0.71751693,-1.256609547,-5.412502347,0.869628454,-0.358915069,0.746159101,-1.220169847,-3.163691512,1.96E-05,0.435630237,0.051051884,0.120574321,0.093614551,0.080016739,0.099110007,0.088396708,0.107110215,0.02363782,2.049338237,0.040555171,0.284617374,0.004460465,2.386024171,0.698433668,2.108884429,0.295180027,1.781803744,0.726563706,-2438.055522
-10.87337109,-0.735892656,-2.991718591,-2.27277262,-2.479403393,-2.431635739,-2.599839586,-2.454157042,-2.255127363,-3.94912279,0.615546455,-1.126021198,-5.421607631,0.891853525,-0.358663388,0.769495291,-1.245338876,-2.87513724,1.90E-05,0.479077616,0.050201087,0.103026131,0.083793202,0.087892945,0.074285494,0.085935605,0.104860188,0.0192716,1.85066763,0.053396393,0.324321102,0.004420035,2.43964741,0.698609472,2.158676475,0.287843349,1.675270045,0.719803276,-2444.80256
-10.92421313,-0.743305547,-2.853417199,-2.18951597,-2.376132805,-2.554974741,-2.708779846,-2.461916213,-2.265296611,-3.86898253,0.709156692,-1.090779116,-5.40383071,0.944110591,-0.353700151,0.90813342,-1.245749974,-2.883063194,1.80E-05,0.475539397,0.057646993,0.111970933,0.092909182,0.077694195,0.066618041,0.085271396,0.103799242,0.020879603,2.032276701,0.052997189,0.335954644,0.004499312,2.570526112,0.702085455,2.479689672,0.287725041,1.707438874,0.698659814,-2447.509292
-10.79302389,-0.781791784,-3.055959208,-2.123472168,-2.552035056,-2.433244287,-2.467743282,-2.328202777,-2.350750964,-3.80919715,0.670155522,-1.248224824,-5.437241587,0.905625792,-0.29146679,0.810276798,-1.168770783,-2.943540252,2.05E-05,0.457585382,0.047077542,0.119615581,0.077922927,0.087751679,0.084775959,0.097470766,0.09529757,0.022165968,1.954541271,0.050042707,0.287013845,0.00435147,2.473479323,0.747166827,2.24853029,0.310748684,1.70402161,0.723907122,-2437.123687
-10.79908379,-1.058936985,-3.151064345,-2.160848268,-2.514491929,-2.389596233,-2.415092452,-2.282245348,-2.275492864,-3.752679101,0.741845094,-1.131703533,-5.428213584,0.75576334,-0.346706972,0.76860491,-1.219418625,-2.968775109,2.04E-05,0.346824294,0.042806542,0.115227336,0.080904007,0.091666688,0.089359077,0.102054801,0.102746256,0.023454824,2.099806282,0.048856612,0.322483427,0.004390933,2.129236235,0.707012473,2.156755286,0.295401856,1.720618395,0.735411544,-2436.788841
-10.90169538,-0.845980681,-3.077674549,-2.194952188,-2.517433875,-2.537902154,-2.392672334,-2.328798698,-2.348690021,-3.719518462,0.705424749,-1.149480358,-5.440127575,0.884947259,-0.229132608,0.842350547,-1.103318657,-3.021360338,1.84E-05,0.429136306,0.046066257,0.111363886,0.080666341,0.079032023,0.091385146,0.097412699,0.095494176,0.02424564,2.024706494,0.04647016,0.31680135,0.00433893,2.422856603,0.795223073,2.321818111,0.33176823,1.723700625,0.730932805,-2436.146931
-10.72013066,-1.016777043,-3.077563233,-2.174595771,-2.475002535,-2.349616375,-2.495646327,-2.275970222,-2.256136571,-3.752599751,0.75199279,-1.210849488,-5.409328982,0.826830935,-0.43789177,0.829620045,-1.307038122,-2.894905293,2.21E-05,0.361758997,0.046071385,0.113654087,0.084162777,0.095405755,0.082443149,0.102697221,0.104754415,0.023456685,2.121222959,0.052405988,0.297944072,0.004474642,2.286062568,0.64539563,2.292447547,0.270620415,1.736762533,0.719668092,-2437.892471
-10.54804004,-1.060398919,-3.013943751,-2.284328169,-2.436303607,-2.22348913,-2.575022794,-2.255890243,-2.261216595,-3.872577022,0.679666688,-1.289873301,-5.377278745,0.755085288,-0.348726936,0.78874223,-1.235989943,-2.822711081,2.62E-05,0.34631763,0.049097667,0.10184246,0.087483628,0.108230818,0.076152087,0.104780222,0.10422361,0.020804686,1.973219925,0.056109179,0.275305662,0.004620378,2.127792992,0.705585774,2.200626802,0.290546995,1.744829685,0.754268836,-2443.677688
-10.57512299,-1.069239999,-3.045714209,-2.293938803,-2.442009679,-2.237299152,-2.574688289,-2.243469191,-2.268279205,-3.880471842,0.662101102,-1.295243504,-5.394897331,0.768923243,-0.360937626,0.785804995,-1.233259831,-2.793904117,2.55E-05,0.343269303,0.04756233,0.100868378,0.086985862,0.106746421,0.076177565,0.106089819,0.103490112,0.020641084,1.938861804,0.057654476,0.273831177,0.004539686,2.157441962,0.697022473,2.194172529,0.291341305,1.736033347,0.754692987,-2442.434858
-10.62210087,-1.055856292,-3.039639654,-2.197276093,-2.388210957,-2.335548918,-2.511469684,-2.293600789,-2.423810907,-3.809192599,0.755535592,-1.246425494,-5.432130881,0.807462341,-0.359679179,0.812278655,-1.211688858,-2.816206392,2.44E-05,0.347894401,0.04785213,0.111105387,0.09179376,0.096757356,0.081148888,0.100902478,0.08858339,0.022166069,2.12875136,0.05645467,0.287530743,0.004373766,2.242210795,0.697900191,2.253036035,0.297694092,1.748719168,0.723697599,-2438.518183
-10.67828339,-1.013963,-3.0214579,-2.058414379,-2.432552341,-2.480563856,-2.408244862,-2.309982533,-2.44797746,-3.848600056,0.675402699,-1.226196346,-5.422062203,0.882377348,-0.337038148,0.845804251,-1.21268862,-2.815779461,2.30E-05,0.362778436,0.048730123,0.127656224,0.087812419,0.08369602,0.089973071,0.099262985,0.086468295,0.021309548,1.964824049,0.056477416,0.293406475,0.004418026,2.416638072,0.713881606,2.329850847,0.297396617,1.716731943,0.733672019,-2436.136003
-10.72848425,-1.059650564,-3.151186491,-2.023833374,-2.449140459,-2.429205595,-2.513169787,-2.338568181,-2.461217848,-3.795431119,0.699057096,-1.126393049,-5.406381785,0.8696883,-0.238115527,0.888549306,-1.106104117,-2.769215272,2.19E-05,0.346576896,0.042801313,0.132147921,0.086367791,0.088106797,0.081011044,0.096465661,0.085330968,0.022473215,2.011854826,0.059010573,0.324200526,0.004487849,2.386166969,0.788111638,2.431599584,0.330845389,1.758661424,0.735761698,-2441.706166
-10.90403043,-1.007819257,-3.105739379,-2.272865395,-2.506795198,-2.426246859,-2.388644909,-2.303821661,-2.391846556,-3.776549794,0.770310344,-1.299576429,-5.451074559,1.012430661,-0.203105295,0.911476809,-1.067242424,-3.010811751,1.84E-05,0.365014114,0.044791388,0.103016574,0.081529106,0.088367868,0.091753935,0.09987642,0.091460641,0.02290157,2.160436629,0.046939817,0.272647254,0.004291691,2.752282757,0.816192296,2.487994115,0.343955695,1.71085225,0.729646162,-2437.96551
-10.66000929,-0.89289595,-3.075431873,-2.07520725,-2.635320577,-2.42752197,-2.400728077,-2.31851891,-2.222847845,-3.645735024,0.665711595,-1.242140894,-5.398819117,0.778056188,-0.3872018,0.736140988,-1.283881392,-3.059830348,2.35E-05,0.409468235,0.046169685,0.125530409,0.071695982,0.088255261,0.090651928,0.098419245,0.108300247,0.026102217,1.945874703,0.044794962,0.28876534,0.004521918,2.177236012,0.678954068,2.087862861,0.27696022,1.748447838,0.750864973,-2444.955047
-10.91339955,-0.969148573,-3.063614406,-2.243383701,-2.33293755,-2.451709889,-2.407341915,-2.136861993,-2.218158007,-3.794111105,0.68957266,-1.422815442,-5.439074788,1.011404148,-0.211625225,0.933577609,-1.067836858,-3.071056439,1.82E-05,0.379405937,0.04671853,0.106098889,0.097010355,0.08614616,0.090054349,0.118024625,0.10880935,0.0225029,1.992863721,0.044317063,0.241034442,0.0043435,2.749458952,0.809267934,2.543592899,0.343751297,1.751341243,0.755320596,-2445.288898
-10.86333035,-0.958616341,-3.037700001,-2.159268154,-2.536916575,-2.470274552,-2.494342356,-2.403788817,-2.354847834,-3.82456413,0.626291436,-1.200657493,-5.470783759,0.736643024,-0.341299443,0.724089749,-1.237037372,-3.082236302,1.91E-05,0.383423046,0.047945036,0.115409552,0.079109954,0.084561639,0.082550723,0.09037489,0.094907947,0.021827948,1.870660237,0.043845966,0.300996244,0.004207933,2.088911307,0.710846019,2.062852531,0.290242827,1.652527449,0.760114998,-2437.934625
-10.93480541,-0.950306971,-3.07291677,-2.117302576,-2.504450886,-2.463325682,-2.471286388,-2.397359495,-2.334234296,-3.845653579,0.610357146,-1.224785555,-5.437616045,0.72415821,-0.338195238,0.76068759,-1.20346733,-3.117742686,1.78E-05,0.386622323,0.046285952,0.120355842,0.08172046,0.085151293,0.08447612,0.090957811,0.096884639,0.021372428,1.841088819,0.042381291,0.293820702,0.004349841,2.062993761,0.713056059,2.139746983,0.300151681,1.758250206,0.758644033,-2439.642713
-10.86935462,-0.937279573,-3.036672624,-2.29776005,-2.391129865,-2.560082624,-2.244957422,-2.311705758,-2.323185483,-3.668493094,0.784728428,-1.257114996,-5.428740707,0.799282352,-0.373815166,0.763421335,-1.269559456,-3.22074173,1.90E-05,0.391691957,0.047994319,0.10048367,0.091526213,0.077298353,0.105932051,0.09909208,0.097961035,0.02551489,2.191811625,0.038392592,0.284473551,0.004388619,2.223944347,0.688104085,2.145604509,0.280955368,1.68489246,0.740084044,-2439.261699
-10.82791881,-0.934479293,-3.076531403,-2.347512861,-2.36116351,-2.565890896,-2.310880707,-2.295870608,-2.306406408,-3.651122993,0.908747729,-1.21604992,-5.3906999,0.805943395,-0.393492486,0.681698622,-1.247022106,-3.252648138,1.98E-05,0.392790341,0.046118948,0.095606654,0.094310428,0.076850685,0.09917387,0.100673708,0.099618598,0.025961957,2.481213435,0.037231847,0.296398656,0.004558782,2.238807582,0.674696387,1.977233454,0.287359249,1.816872326,0.702325883,-2446.818631
-10.83226752,-0.921937956,-2.91757972,-1.986690057,-2.46331535,-2.422043953,-2.512969262,-2.338268926,-2.293135115,-3.704178331,0.695749686,-1.171699794,-5.445913244,0.906996851,-0.247979295,0.870006372,-1.143189014,-3.022107308,1.98E-05,0.397747477,0.05406438,0.137148629,0.085152173,0.088740051,0.08102729,0.096494533,0.100949477,0.024620439,2.00521179,0.046437072,0.309839829,0.004313899,2.476872934,0.780376101,2.386926064,0.318800739,1.693236465,0.747336603,-2439.710698
-10.73155204,-0.884213148,-3.09310467,-2.005323398,-2.396638765,-2.385144376,-2.47204111,-2.368292732,-2.40212419,-3.828469217,0.721097377,-1.191755488,-5.43059307,0.92230068,-0.321841297,0.805213364,-1.186218661,-2.861545544,2.18E-05,0.413039046,0.045360905,0.134616754,0.091023391,0.092075685,0.084412388,0.093640459,0.090525456,0.021742874,2.056688936,0.054087573,0.303687676,0.004380497,2.515070109,0.724813211,2.237173779,0.305373806,1.72091366,0.709695808,-2440.378925
-11.02370075,-1.043708161,-3.155497286,-2.077864608,-2.399050598,-2.64704991,-2.356192913,-2.249142976,-2.180351205,-3.756120936,0.772635738,-1.242328325,-5.394213662,0.854587648,-0.324717567,0.829351047,-1.190207238,-3.186457657,1.63E-05,0.352146442,0.042617203,0.125197272,0.090804122,0.070859948,0.094780374,0.105489593,0.113001837,0.023374235,2.16546634,0.039678538,0.288711221,0.004542791,2.350404987,0.722731448,2.291830967,0.304158224,1.794251246,0.732467454,-2441.585763
-10.61227692,-0.835898287,-2.904780339,-2.264469867,-2.390927168,-2.402848062,-2.369059249,-2.35449757,-2.431316495,-3.786587463,0.674008132,-1.286392272,-5.424436202,0.868361369,-0.268590972,0.874503516,-1.185152179,-2.861010634,2.46E-05,0.433484913,0.054760818,0.103885093,0.091544767,0.090459951,0.09356871,0.094941196,0.087921009,0.022672842,1.962085881,0.054114946,0.276265679,0.00440755,2.383002791,0.764455876,2.397684585,0.305699655,1.643052584,0.750213826,-2441.005738
-10.79803658,-0.950209475,-2.99725248,-2.223330776,-2.505914457,-2.453100696,-2.375034812,-2.407905026,-2.162932865,-3.668056899,0.802016929,-1.166135514,-5.422277051,0.877482438,-0.254340971,0.820260947,-1.122356378,-3.043677964,2.04E-05,0.386660019,0.049924047,0.108247958,0.081600943,0.086026431,0.093011251,0.090003652,0.114987384,0.025526021,2.230034217,0.0454912,0.31156867,0.004417077,2.404837752,0.775427359,2.271092395,0.325511861,1.762588758,0.725207038,-2437.684856
-10.81438745,-0.904501668,-3.078772777,-2.064315013,-2.483861976,-2.451054105,-2.369345715,-2.198061397,-2.434397478,-3.694598101,0.639128049,-1.157658921,-5.397505309,0.843458869,-0.327713523,0.788093193,-1.186740056,-3.108741697,2.01E-05,0.404743531,0.046015694,0.126905189,0.083420435,0.086202672,0.093541909,0.11101817,0.087650543,0.024857442,1.894827961,0.042748105,0.314220937,0.004527862,2.324392859,0.720569417,2.199198978,0.305214627,1.839543446,0.7407727,-2438.442368
-10.94196451,-0.924192728,-3.014506584,-2.04517249,-2.440355536,-2.501582867,-2.339991203,-2.170207109,-2.426434439,-3.802246154,0.673772502,-1.223938128,-5.441798396,0.868069893,-0.314914623,0.813349251,-1.228441143,-3.109173784,1.77E-05,0.396851657,0.049070041,0.129357875,0.087129868,0.081955172,0.096328486,0.114153972,0.088351294,0.02232058,1.961623609,0.042730427,0.294069799,0.004331686,2.382308304,0.729851184,2.255449417,0.292748575,1.628310489,0.752029384,-2436.40054
-10.83260722,-0.917574346,-3.024164631,-2.341431551,-2.448280224,-2.234691989,-2.360451875,-2.314638931,-2.305472429,-3.754047798,0.731506576,-1.232064685,-5.459163826,0.789622251,-0.316308602,0.74139554,-1.190139021,-3.113270728,1.97E-05,0.399486884,0.048598402,0.096189839,0.08644212,0.10702509,0.094377567,0.098801852,0.099711683,0.023422743,2.078209231,0.042563157,0.291689708,0.004257114,2.202564252,0.728834495,2.098862518,0.304178974,1.679418621,0.743216311,-2435.86119
-10.87295179,-1.035523983,-3.037544458,-1.961245447,-2.464956006,-2.527813239,-2.40202417,-2.327847581,-2.132934839,-3.799835233,0.675655755,-1.152729681,-5.427987643,0.898991353,-0.356452204,0.865343185,-1.227508508,-2.929177182,1.90E-05,0.355040297,0.047952494,0.140683098,0.085012582,0.079833406,0.09053451,0.097505394,0.118489037,0.022374458,1.965321324,0.050729934,0.315773631,0.004391925,2.457123491,0.700155935,2.375821293,0.29302173,1.727988456,0.734112471,-2437.836861
-10.89805895,-0.879026773,-3.035320377,-2.393436074,-2.396495871,-2.419390328,-2.369690026,-2.25753165,-2.447545344,-3.742942379,0.730809074,-1.214770362,-5.431175822,0.894031068,-0.25156269,0.812919443,-1.141372642,-3.107301433,1.85E-05,0.415186786,0.048059263,0.091315378,0.091036398,0.088975847,0.093509707,0.104608376,0.086505668,0.023684312,2.07676018,0.042807081,0.296778158,0.004377945,2.444965636,0.77758471,2.254480214,0.319380326,1.67929842,0.74303083,-2436.935871
-11.0554345,-0.997545012,-3.037615443,-2.341931207,-2.436604183,-2.457604348,-2.447820837,-2.317216703,-2.444218135,-3.837086559,0.680037602,-1.19557867,-5.407788204,0.860146294,-0.297029305,0.820024955,-1.154476037,-3.237954152,1.58E-05,0.36878369,0.047949091,0.096141789,0.087457337,0.085639869,0.086481839,0.098547491,0.08679397,0.021556313,1.973951955,0.037762159,0.302528839,0.004481542,2.363506435,0.743022238,2.270556498,0.315222659,1.822449596,0.745095844,-2441.245184
-10.64662923,-0.879622395,-2.988197749,-2.010719569,-2.356050915,-2.42667765,-2.396582333,-2.202568563,-2.172475072,-3.751328213,0.669174236,-1.157652699,-5.421380517,0.841920035,-0.348146906,0.820109739,-1.226117137,-2.871799138,2.38E-05,0.414939565,0.050378149,0.133892295,0.094793834,0.088329808,0.091028527,0.110518919,0.113895369,0.02348653,1.952624247,0.053565369,0.314222891,0.004421039,2.320818754,0.705995154,2.270749013,0.293429716,1.7275683,0.728127387,-2438.183339
-10.70765258,-0.838917022,-3.003535084,-2.104084578,-2.440108137,-2.303164624,-2.348019873,-2.162087762,-2.187127006,-3.761511816,0.720563088,-1.179435756,-5.41606671,0.852086248,-0.473765208,0.765358917,-1.344457865,-2.965009541,2.24E-05,0.43217831,0.049611378,0.121957266,0.087151427,0.099942064,0.095558192,0.115084601,0.112238747,0.023248566,2.055590364,0.049031894,0.307452168,0.004444594,2.344533031,0.62265343,2.149765823,0.260680994,1.726336374,0.705404142,-2440.311792
-10.90167836,-1.082017829,-3.070700236,-2.129537457,-2.429857399,-2.584164134,-2.496509677,-2.358840603,-2.177617486,-3.791687625,0.705867779,-1.187730373,-5.432489778,0.924612106,-0.15242877,0.920531715,-1.05087975,-2.95678984,1.84E-05,0.338910971,0.04638866,0.118892274,0.088049388,0.075459127,0.082372002,0.094529757,0.113311175,0.022557501,2.025603698,0.049416584,0.304912517,0.004372196,2.520890233,0.858620051,2.510624971,0.349630027,1.679499888,0.75862971,-2438.835149
-10.74073372,-0.853263813,-3.052150147,-2.187712177,-2.515094,-2.314117846,-2.520199263,-2.356451584,-2.09639961,-3.73190142,0.727127096,-1.199203803,-5.403147023,0.84712579,-0.410338401,0.753110462,-1.302318483,-3.018800131,2.16E-05,0.426022204,0.047257205,0.112173087,0.080855311,0.098853349,0.080443576,0.094755861,0.122898114,0.023947259,2.069127655,0.046583736,0.301434117,0.004502389,2.33293187,0.663425708,2.123595116,0.271900665,1.709577224,0.720158589,-2439.805753
-10.75009137,-0.931667702,-3.023501101,-2.035414986,-2.351122195,-2.509921187,-2.479707922,-2.355899783,-2.226711355,-3.715012957,0.663138912,-1.245923163,-5.422359607,0.903462673,-0.361408164,0.853904103,-1.241407916,-3.012076326,2.14E-05,0.393896261,0.048630659,0.130626263,0.095262199,0.081274644,0.083767689,0.094808161,0.107882635,0.024355126,1.940875018,0.046883277,0.287675214,0.004416713,2.468134675,0.696694575,2.348798927,0.288977076,1.737406232,0.737188374,-2435.677578
-10.87145604,-0.950363304,-2.993945857,-2.31468978,-2.423186821,-2.391478782,-2.350764892,-2.240861941,-2.338010776,-3.77240058,0.82534988,-1.203981702,-5.419211075,0.834422917,-0.244465165,0.800282425,-1.132784116,-3.070151979,1.90E-05,0.386600544,0.050089401,0.098796828,0.088638691,0.091494284,0.095296243,0.106366783,0.096519446,0.022996791,2.282679289,0.044355385,0.299997331,0.004430641,2.303484363,0.783123268,2.226169567,0.322135145,1.691551611,0.73205641,-2435.963935
-10.82838922,-0.965913387,-3.011504763,-2.08709341,-2.377573036,-2.444861189,-2.417787326,-2.394262551,-2.240491556,-3.691084527,0.641566997,-1.251067406,-5.450002898,0.928134121,-0.386024454,0.866508087,-1.245683213,-3.101335738,1.98E-05,0.380635373,0.049217562,0.124047167,0.092775467,0.086738174,0.08911859,0.091239939,0.106406187,0.024944934,1.899454989,0.043052191,0.286199143,0.004296292,2.529784501,0.679753903,2.378590503,0.28774425,1.762771462,0.742763052,-2438.350093
-10.7971648,-0.909835147,-3.071100852,-2.285493398,-2.41721918,-2.346051805,-2.363102108,-2.1798702,-2.314304471,-3.736997988,0.718450687,-1.267179984,-5.422573578,0.954884986,-0.35843683,0.861899303,-1.225171114,-3.0273141,2.05E-05,0.402590587,0.04637008,0.101723859,0.089169237,0.095746443,0.094127775,0.113056204,0.098834903,0.02382552,2.051252715,0.046207056,0.281624689,0.004415768,2.598371716,0.698767766,2.367653318,0.293707439,1.73562987,0.723642623,-2436.492236
-10.87910846,-0.883190274,-2.99894712,-2.241646438,-2.411811626,-2.275219039,-2.295298316,-2.345445718,-2.137069988,-3.757922999,0.760637824,-1.28087922,-5.395786401,0.926010789,-0.316362784,0.868675114,-1.194608094,-3.124608921,1.88E-05,0.413461749,0.049839516,0.106283371,0.08965273,0.102774394,0.100731339,0.095804491,0.118000079,0.023332151,2.139640499,0.042103498,0.277792952,0.004535652,2.524418626,0.728795007,2.383750563,0.302822609,1.753062551,0.72689808,-2438.123449
-10.84705651,-0.904422536,-2.882468294,-2.198436626,-2.334253327,-2.295067352,-2.375129037,-2.342322977,-2.114314717,-3.765695412,0.667406843,-1.351383955,-5.433846728,0.889671769,-0.288867655,0.847976176,-1.159156487,-3.19169451,1.95E-05,0.404775561,0.055996377,0.110976521,0.096882795,0.100754607,0.093002488,0.096104131,0.120715986,0.023151507,1.949176241,0.039479472,0.258881732,0.004366268,2.434330497,0.74911134,2.334916606,0.313750722,1.763880876,0.760515449,-2443.391518
-10.99004951,-0.858855683,-3.011800906,-2.151619158,-2.59604991,-2.449617978,-2.379418455,-2.307652882,-2.266222764,-3.750592515,0.76465246,-1.057775727,-5.45672645,0.877594757,-0.302475933,0.764727685,-1.208175807,-3.099208805,1.69E-05,0.423646591,0.049202989,0.116295704,0.074567546,0.086326559,0.092604416,0.099494503,0.103703152,0.023503815,2.148247644,0.043139903,0.34722728,0.004267503,2.405107876,0.738986273,2.148409252,0.298741745,1.627107355,0.718680062,-2437.623029
-10.83806015,-0.84770285,-2.975216604,-2.15407981,-2.401639779,-2.551651354,-2.364772084,-2.285336596,-2.315711861,-3.810040443,0.70830991,-1.307729013,-5.390221572,0.852921875,-0.270108716,0.815097991,-1.177961054,-3.140906467,1.96E-05,0.428397897,0.051036378,0.116009893,0.090569318,0.077952832,0.093970715,0.101739811,0.098695901,0.022147283,2.030556535,0.041451088,0.270433511,0.004560963,2.346493005,0.763296507,2.259397062,0.307905903,1.72343931,0.743547998,-2435.144509
